time_et,club,tm_ball_mph,tm_club_mph,tm_la_deg,tm_dir_deg,tm_attack_deg,tm_spin_rpm,tm_carry_yds,tm_file,of_ball_mph,of_club_speed_mph,of_smash,of_spin_rpm,of_spin_conf,of_carry_yds,of_club,of_file,of_shot_n,ti_la_deg,ti_la_raw_deg,ti_angle_corr_deg,ti_estimator,ti_status,ti_track_mph,ti_tracker_quality,ti_n_snapshots,ti_component_std_deg,ti_capture_error,ti_file,dt_s
11:29:29,9Iron,113.8,83.2,19.072999999999993,-1.6479999999999981,-3.281,6029.209999999995,156.5,trackman_session_data_7_17_40shots.json,113.1,78.1,1.45,5344.0,0.7,169.5,9-iron,session_20260717_112858_home.jsonl,1,20.12,20.12,0.0,lcmf_v1,accepted,109.7,ok,24,0.62,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_112928_947_001.l3dump,0.0
11:29:47,9Iron,109.1,82.2,19.63100000000001,2.261999999999999,-6.586,5385.689999999996,152.7,trackman_session_data_7_17_40shots.json,108.9,78.3,1.39,,,157.0,9-iron,session_20260717_112858_home.jsonl,2,,,0.0,lcmf_v1,rejected_missing_tdm_sign,101.8,reject,0,,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_112946_449_002.l3dump,-0.01
11:30:07,9Iron,114.1,86.0,19.155999999999995,1.5030000000000012,-3.867,5690.879999999996,159.8,trackman_session_data_7_17_40shots.json,113.6,79.7,1.42,5620.0,0.7,171.2,9-iron,session_20260717_112858_home.jsonl,3,20.95,20.95,0.0,lcmf_v1,accepted,110.3,ok,24,1.16,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113006_286_003.l3dump,-0.0
11:30:30,9Iron,109.5,85.4,20.607999999999993,3.8570000000000015,-2.088,5747.219999999995,152.0,trackman_session_data_7_17_40shots.json,109.1,79.0,1.38,5281.0,0.7,159.0,9-iron,session_20260717_112858_home.jsonl,4,20.55,20.55,0.0,lcmf_v1,accepted,106.2,ok,28,0.66,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113029_308_004.l3dump,-0.0
11:31:04,9Iron,102.5,76.4,20.957999999999984,1.7320000000000022,-6.205,4695.799999999994,143.8,trackman_session_data_7_17_40shots.json,102.4,68.6,1.49,5258.0,0.7,141.1,9-iron,session_20260717_112858_home.jsonl,5,21.64,21.64,0.0,lcmf_v1,accepted,98.6,ok,30,0.7,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113103_793_005.l3dump,-0.0
11:31:24,9Iron,114.0,84.8,20.714,2.5050000000000003,-3.194,6103.72,157.5,trackman_session_data_7_17_40shots.json,113.9,78.9,1.44,5925.0,0.7,172.3,9-iron,session_20260717_112858_home.jsonl,6,21.89,21.89,0.0,lcmf_v1,accepted,109.9,ok,23,2.02,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113123_298_006.l3dump,0.0
11:31:41,9Iron,108.4,85.1,19.871999999999993,2.9930000000000003,-3.38,6880.189999999996,145.8,trackman_session_data_7_17_40shots.json,108.1,71.7,1.51,5510.0,0.7,156.6,9-iron,session_20260717_112858_home.jsonl,7,21.51,21.51,0.0,lcmf_v1,accepted,104.6,ok,27,0.88,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113140_333_007.l3dump,-0.0
11:32:04,9Iron,108.9,0.0,19.922999999999977,0.2080000000000075,,5256.600000000003,151.9,trackman_session_data_7_17_40shots.json,109.1,79.3,1.38,5180.0,0.7,159.0,9-iron,session_20260717_112858_home.jsonl,8,20.2,20.2,0.0,lcmf_v1,accepted,106.5,low,27,0.7,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113203_465_008.l3dump,-0.01
11:32:23,9Iron,109.3,86.6,18.06699999999999,0.7710000000000037,-2.545,5483.089999999998,150.6,trackman_session_data_7_17_40shots.json,108.9,80.0,1.36,4780.0,0.7,157.8,9-iron,session_20260717_112858_home.jsonl,9,18.88,18.88,0.0,lcmf_v1,accepted,107.8,low,26,1.11,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113222_651_009.l3dump,-0.01
11:32:44,9Iron,98.1,0.0,18.641999999999992,-1.9319999999999922,,3647.439999999997,124.6,trackman_session_data_7_17_40shots.json,98.4,80.2,1.23,3852.0,0.7,130.5,9-iron,session_20260717_112858_home.jsonl,10,17.1,17.1,0.0,lcmf_v1,accepted,94.5,ok,27,0.89,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113243_742_010.l3dump,-0.01
11:38:43,9Iron,104.3,83.1,21.446999999999985,1.492,-3.691,6152.79,141.5,trackman_session_data_7_17_40shots.json,104.0,82.6,1.26,6134.0,0.7,146.6,9-iron,session_20260717_113510_trackman.jsonl,1,24.45,24.45,0.0,lcmf_v1,accepted,100.0,ok,27,8.24,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113843_003_001.l3dump,-0.0
11:39:05,9Iron,114.3,84.2,20.456,1.9109999999999998,-3.837,6302.339999999997,157.2,trackman_session_data_7_17_40shots.json,113.5,79.3,1.43,,,168.9,9-iron,session_20260717_113510_trackman.jsonl,2,,,0.0,lcmf_v1,insufficient_channel_snapshots,103.3,low,0,,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113904_950_002.l3dump,0.0
11:39:24,9Iron,112.0,84.3,21.337000000000007,2.5650000000000004,-5.941,6574.6900000000005,152.1,trackman_session_data_7_17_40shots.json,111.7,84.2,1.33,6213.0,0.7,167.1,9-iron,session_20260717_113510_trackman.jsonl,3,23.22,23.22,0.0,lcmf_v1,accepted,107.2,ok,27,0.36,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_113923_910_003.l3dump,0.01
11:40:13,9Iron,103.9,85.7,18.288999999999994,2.0970000000000004,-3.467,6891.139999999993,138.3,trackman_session_data_7_17_40shots.json,,,,,,,,,,,,,,,,,,,,,
11:41:08,9Iron,115.5,86.2,19.476999999999993,0.951000000000002,-5.752,5712.839999999997,162.2,trackman_session_data_7_17_40shots.json,115.4,80.4,1.43,4779.0,0.7,174.8,9-iron,session_20260717_114039_trackman.jsonl,1,17.96,17.96,0.0,lcmf_v1,accepted,112.2,ok,20,1.35,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_114107_880_002.l3dump,-0.01
11:41:36,9Iron,105.7,81.0,17.945000000000014,-0.43600000000000244,-7.108,5015.250000000002,147.5,trackman_session_data_7_17_40shots.json,105.5,80.7,1.31,4755.0,0.7,148.6,9-iron,session_20260717_114039_trackman.jsonl,2,19.32,19.32,0.0,lcmf_v1,accepted,102.7,ok,24,0.46,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_114135_097_003.l3dump,0.0
11:42:11,9Iron,113.3,84.0,20.174999999999986,2.241000000000002,-4.848,6377.489999999995,155.5,trackman_session_data_7_17_40shots.json,112.6,78.1,1.44,4894.0,0.7,167.8,9-iron,session_20260717_114039_trackman.jsonl,3,18.71,18.71,0.0,lcmf_v1,accepted,110.2,low,24,0.77,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_114210_520_004.l3dump,-0.0
11:42:31,9Iron,114.5,85.8,21.15399999999999,3.951000000000003,-4.134,6226.8399999999965,157.6,trackman_session_data_7_17_40shots.json,113.8,80.2,1.42,6085.0,0.7,172.4,9-iron,session_20260717_114039_trackman.jsonl,4,22.42,22.42,0.0,lcmf_v1,accepted,109.7,ok,23,1.3,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_114230_732_005.l3dump,-0.0
11:42:56,9Iron,113.9,84.7,18.210999999999988,-1.5029999999999963,-6.552,5653.619999999994,159.8,trackman_session_data_7_17_40shots.json,113.3,86.2,1.31,,,166.2,9-iron,session_20260717_114039_trackman.jsonl,5,,,0.0,lcmf_v1,rejected_missing_tdm_sign,108.2,reject,0,,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_114255_061_006.l3dump,0.0
11:43:14,9Iron,112.6,85.8,20.345,2.8299999999999996,-4.606,6124.849999999999,155.5,trackman_session_data_7_17_40shots.json,112.1,80.5,1.39,5642.0,0.7,167.3,9-iron,session_20260717_114039_trackman.jsonl,6,21.26,21.26,0.0,lcmf_v1,accepted,108.0,ok,24,0.61,,/home/pacinoj/openflight_sessions/iwr6843/iwr6843_20260717_114313_071_007.l3dump,0.01
