shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
87,5Iron,A,four4,hann,peak,none,ops,first,4.7,10,3,11.07508135282383,15.406999999999991,-4.3319186471761615,-1.6209518978227553,-1.5997593057383483,0.021192592084406936,0.49476552254352346,0.11862758245892638,52.84004041234901,51.122749823040635,0.1524,10.404948650719305
88,5Iron,A,four4,hann,peak,none,ops,first,4.7,12,3,-5.0,0.5110000000000001,-5.511,-1.4306439400956268,-1.3991604346582944,0.03148350543733236,1.0141826438510204,1.0037367650170113,44.07807093618961,43.00582860650462,0.1524,10.404948650719305
90,5Iron,A,four4,hann,peak,none,ops,first,4.7,8,2,4.896812718048951,12.959999999999992,-8.063187281951041,-1.3868097924040983,-1.3631737618128592,0.023636030591239088,0.7535891469139127,0.4440033662144923,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
91,5Iron,A,four4,hann,peak,none,ops,first,4.7,11,3,7.145749587513078,9.892999999999994,-2.747250412486916,-1.1147346107851746,-1.1098152873800828,0.004919323405091713,0.8797843089992405,0.5126283294422764,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
92,5Iron,A,four4,hann,peak,none,ops,first,4.7,9,3,4.670608948568292,10.917999999999983,-6.247391051431691,-1.6211214719404883,-1.589437583079567,0.03168388886092122,0.792409035949147,0.716443334853695,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
93,5Iron,A,four4,hann,peak,none,ops,first,4.7,10,3,-4.329249334948214,1.5239999999999743,-5.853249334948188,-2.2418565409272584,-2.1551222584142815,0.08673428251297688,0.994800403226485,1.0055265199281092,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
94,5Iron,A,four4,hann,peak,none,ops,first,4.7,10,3,8.786946056593097,13.115999999999982,-4.329053943406885,-1.7879142850607364,-1.7560612643549323,0.03185302070580409,0.6488823127393719,0.397482354560187,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
95,5Iron,A,four4,hann,peak,none,ops,first,4.7,12,3,8.176837106864928,14.271999999999982,-6.095162893135054,-1.574173074859741,-1.546970865950047,0.027202208909693937,0.7078241013121184,0.3991836942012206,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
96,5Iron,A,four4,hann,peak,none,ops,first,4.7,8,2,6.671565803082833,14.196999999999997,-7.525434196917164,-1.6152099791779482,-1.5514604512531456,0.0637495279248026,0.6388420497240325,0.26624510494523956,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
97,5Iron,A,four4,hann,peak,none,ops,first,4.7,8,2,8.540802329148297,14.368000000000002,-5.827197670851705,-1.6569036514481228,-1.6176066692919973,0.03929698215612554,0.5559507927982368,0.1639937322299767,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
