shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
103,Driver,A,two8_path_tdm,truth,12,3,7.1212828510384485,10.004000000000007,66.20651425608196,65.04050420858877,-2.882717148961558,-2.108414011641267,-1.9789658741888199,0.129448137452447,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,two8_path_tdm_neg,truth,12,3,7.020009891508921,10.004000000000007,66.20651425608196,65.04050420858877,-2.983990108491086,-2.1070770894727455,-1.9781143799130414,0.12896270955970413,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,four3,truth,12,3,12.983112740209735,10.004000000000007,66.20651425608196,65.04050420858877,2.979112740209729,-1.838924150681806,-1.8130747217358152,0.025849428945990738,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,four3_path_tdm,truth,12,3,-3.701817401683115,10.004000000000007,66.20651425608196,65.04050420858877,-13.705817401683122,-1.8972146708075914,-1.8149549769978084,0.08225969380978304,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,four3_path_tdm_neg,truth,12,3,13.129282577581991,10.004000000000007,66.20651425608196,65.04050420858877,3.1252825775819844,-1.8349460208373107,-1.81146592450992,0.023480096327390676,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,four4_path_tdm,truth,12,3,12.885608356346665,10.004000000000007,66.20651425608196,65.04050420858877,2.881608356346659,-2.011803724631631,-1.9864379963867158,0.025365728244915342,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,four4_path_tdm_neg,truth,12,3,12.885608356346886,10.004000000000007,66.20651425608196,65.04050420858877,2.881608356346879,-2.0118037246316303,-1.9864379963867167,0.025365728244913566,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,tx_later4,truth,12,3,-2.6859138398854796,10.004000000000007,66.20651425608196,65.04050420858877,-12.689913839885486,-1.9465018556955274,-1.7822986766321243,0.1642031790634031,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
103,Driver,A,tx_earlier4,truth,12,3,10.99578059651883,10.004000000000007,66.20651425608196,65.04050420858877,0.991780596518824,-2.007138773972693,-2.0047875468265213,0.0023512271461716416,0.1524,10.404948650719305,1.5725731270754948,1.4680188300076558,2.9360376600153115,11.037954798479962,0.9924350878985017
104,Driver,A,two8,truth,23,6,14.118285573444883,17.990000000000002,61.557305962609625,58.72067316160003,-3.871714426555119,-1.368383919832912,-1.1643020025454416,0.20408191728747038,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,two8_path_tdm,truth,23,6,14.127769640235925,17.990000000000002,61.557305962609625,58.72067316160003,-3.8622303597640766,-1.3716046233088368,-1.1736366920901349,0.19796793121870193,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,two8_path_tdm_neg,truth,23,6,14.114023767041402,17.990000000000002,61.557305962609625,58.72067316160003,-3.8759762329585996,-1.3655092959221349,-1.1560213436488977,0.20948795227323713,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,four3,truth,23,6,14.509492757586873,17.990000000000002,61.557305962609625,58.72067316160003,-3.480507242413129,-1.4202678156088184,-1.362914473051806,0.05735334255701252,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,four3_path_tdm,truth,23,6,14.645186302655283,17.990000000000002,61.557305962609625,58.72067316160003,-3.344813697344719,-1.4292130498366173,-1.3732165429791037,0.05599650685751367,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,four3_path_tdm_neg,truth,23,6,14.424811322827031,17.990000000000002,61.557305962609625,58.72067316160003,-3.565188677172971,-1.4119892712455921,-1.3510836535178958,0.060905617727696315,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,four4_path_tdm,truth,23,6,11.519563675509644,17.990000000000002,61.557305962609625,58.72067316160003,-6.4704363244903575,-1.5751379483579269,-1.4467416130147106,0.12839633534321626,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,four4_path_tdm_neg,truth,23,6,11.519563675509659,17.990000000000002,61.557305962609625,58.72067316160003,-6.470436324490343,-1.575137948357927,-1.4467416130147113,0.12839633534321582,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,tx_later4,truth,23,6,13.05205103900179,17.990000000000002,61.557305962609625,58.72067316160003,-4.937948960998211,-1.4239650913320692,-1.3790105406688697,0.04495455066319942,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
104,Driver,A,tx_earlier4,truth,23,6,10.089918090112691,17.990000000000002,61.557305962609625,58.72067316160003,-7.9000819098873105,-1.8815021752459575,-1.5764610386243862,0.3050411366215713,0.1524,10.404948650719305,1.5725731270754948,2.5019463814999865,5.003892762999973,18.871953151609723,0.6913486647756732
105,Driver,A,two8,truth,20,5,-5.0,5.857999999999973,64.32894936833353,62.482001443068725,-10.857999999999972,-1.9805071884994647,-1.8631018412654146,0.11740534723405016,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,two8_path_tdm,truth,20,5,-1.9618087326396743,5.857999999999973,64.32894936833353,62.482001443068725,-7.819808732639647,-2.018149008349599,-1.8657010714598328,0.1524479368897662,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,two8_path_tdm_neg,truth,20,5,-3.396296207156191,5.857999999999973,64.32894936833353,62.482001443068725,-9.254296207156164,-2.036795283767464,-1.8602853985316057,0.1765098852358582,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,four3,truth,20,5,-2.2378571318407707,5.857999999999973,64.32894936833353,62.482001443068725,-8.095857131840743,-1.6360144469122324,-1.5974609625034109,0.03855348440882156,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,four3_path_tdm,truth,20,5,-3.6757898787950447,5.857999999999973,64.32894936833353,62.482001443068725,-9.533789878795018,-1.6717560057338166,-1.599103360798967,0.07265264493484946,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,four3_path_tdm_neg,truth,20,5,-1.387240685195234,5.857999999999973,64.32894936833353,62.482001443068725,-7.245240685195207,-1.7168096277240075,-1.5958351741733363,0.12097445355067116,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,four4_path_tdm,truth,20,5,-5.0,5.857999999999973,64.32894936833353,62.482001443068725,-10.857999999999972,-2.1160287170581022,-2.092759297675443,0.02326941938265925,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,four4_path_tdm_neg,truth,20,5,-5.0,5.857999999999973,64.32894936833353,62.482001443068725,-10.857999999999972,-2.1160287170584064,-2.092759297675443,0.023269419382963452,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,tx_later4,truth,20,5,8.237277543877982,5.857999999999973,64.32894936833353,62.482001443068725,2.3792775438780085,-2.0684310701733284,-2.035706886503923,0.03272418366940544,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
105,Driver,A,tx_earlier4,truth,20,5,-2.1547000056075025,5.857999999999973,64.32894936833353,62.482001443068725,-8.012700005607476,-2.110858211920198,-2.0243870413008143,0.08647117061938392,0.1524,10.404948650719305,1.5725731270754948,1.044172718182057,2.088345436364114,7.846955185495891,1.2631332221367655
112,Driver,A,two8,truth,12,3,7.348589272324885,10.008999999999974,68.57582232871691,66.71210258129634,-2.660410727675089,-1.6132122474943742,-1.5861846731687097,0.027027574325664494,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
