shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
73,7Iron,A,two2,hann,peak,none,ops,all,4.7,20,6,15.039194530215175,18.677999999999987,-3.6388054697848116,-1.0685340324646135,-0.9989264334676062,0.0696075989970073,nan,0.11986109935886675,50.470732339714075,48.94787602387909,0.1524,10.404948650719305
73,7Iron,A,four3,hann,peak,none,ops,all,4.7,20,6,16.389804081263982,18.677999999999987,-2.2881959187360046,-1.1559665655822375,-1.1386703470909834,0.01729621849125418,0.16216509600006218,0.10936564239467875,50.470732339714075,48.94787602387909,0.1524,10.404948650719305
73,7Iron,A,four4,hann,peak,none,ops,all,4.7,20,6,16.57283758638122,18.677999999999987,-2.1051624136187677,-1.2563618859223722,-1.2437275638726042,0.012634322049767999,0.1913376300312663,0.12817597823554977,50.470732339714075,48.94787602387909,0.1524,10.404948650719305
74,7Iron,A,direct1,hann,peak,none,ops,all,4.7,17,5,15.58630024810767,16.30699999999998,-0.7206997518923117,-0.9318498844504417,-0.9290571868560477,0.0027926975943940446,nan,nan,53.91293463391955,52.245087594089,0.1524,10.404948650719305
74,7Iron,A,two2,hann,peak,none,ops,all,4.7,17,5,15.430288548118266,16.30699999999998,-0.8767114518817145,-1.010851686329056,-1.0064662937550481,0.004385392574007829,nan,0.1308049576515917,53.91293463391955,52.245087594089,0.1524,10.404948650719305
74,7Iron,A,four3,hann,peak,none,ops,all,4.7,17,5,16.70467378452081,16.30699999999998,0.3976737845208298,-1.0887855858500883,-1.0885554675320395,0.0002301183180488664,0.15665494516025297,0.14191001843152726,53.91293463391955,52.245087594089,0.1524,10.404948650719305
74,7Iron,A,four4,hann,peak,none,ops,all,4.7,17,5,13.605581368415548,16.30699999999998,-2.701418631584433,-1.2736232563292822,-1.2692784947936406,0.004344761535641561,0.25868349178584443,0.14366437482725292,53.91293463391955,52.245087594089,0.1524,10.404948650719305
75,7Iron,A,direct1,hann,peak,none,ops,all,4.7,22,7,15.349311355686595,17.240999999999993,-1.8916886443133976,-0.9443307376437614,-0.9227203176063155,0.021610420037445954,nan,nan,52.66122470875392,51.04982513255473,0.1524,10.404948650719305
75,7Iron,A,two2,hann,peak,none,ops,all,4.7,22,7,15.3092379471279,17.240999999999993,-1.9317620528720933,-1.0163919502378813,-0.993611492058628,0.022780458179253338,nan,0.15989524686987874,52.66122470875392,51.04982513255473,0.1524,10.404948650719305
75,7Iron,A,four3,hann,peak,none,ops,all,4.7,22,7,14.960286825720006,17.240999999999993,-2.2807131742799864,-1.1132992904658858,-1.103611669860988,0.009687620604897917,0.22091777723622913,0.16516416027791453,52.66122470875392,51.04982513255473,0.1524,10.404948650719305
75,7Iron,A,four4,hann,peak,none,ops,all,4.7,22,7,14.897530857229922,17.240999999999993,-2.3434691427700702,-1.2158263613441,-1.206033439305992,0.00979292203810811,0.24693757610698713,0.1405548942201037,52.66122470875392,51.04982513255473,0.1524,10.404948650719305
76,7Iron,A,direct1,hann,peak,none,ops,all,4.7,21,6,6.804182703208729,12.092000000000013,-5.2878172967912835,-0.8504286661451546,-0.7674156320663647,0.0830130340787899,nan,nan,46.49208293472332,45.36356297306607,0.1524,10.404948650719305
76,7Iron,A,two2,hann,peak,none,ops,all,4.7,21,6,8.48425891130801,12.092000000000013,-3.607741088692004,-0.9635878267850413,-0.9310130424258304,0.03257478435921091,nan,0.30636097268999196,46.49208293472332,45.36356297306607,0.1524,10.404948650719305
76,7Iron,A,four3,hann,peak,none,ops,all,4.7,21,6,9.0623464894289,12.092000000000013,-3.029653510571112,-0.992652247833402,-0.987213987161145,0.005438260672257056,0.3002179249628925,0.38283898395463467,46.49208293472332,45.36356297306607,0.1524,10.404948650719305
76,7Iron,A,four4,hann,peak,none,ops,all,4.7,21,6,7.66556554336887,12.092000000000013,-4.426434456631143,-1.2879655243608987,-1.2750488052165467,0.012916719144351996,0.5928474267247377,0.3062100654695682,46.49208293472332,45.36356297306607,0.1524,10.404948650719305
77,7Iron,A,direct1,hann,peak,none,ops,all,4.7,19,6,11.428444669668789,13.927999999999987,-2.499555330331198,-0.8435506438498376,-0.8198763824681906,0.023674261381646966,nan,nan,46.447379008824555,45.31103690428078,0.1524,10.404948650719305
77,7Iron,A,two2,hann,peak,none,ops,all,4.7,19,6,9.736223629081017,13.927999999999987,-4.191776370918969,-1.0309311928022817,-0.9788798322566955,0.052051360545586234,nan,0.3408656882313099,46.447379008824555,45.31103690428078,0.1524,10.404948650719305
77,7Iron,A,four3,hann,peak,none,ops,all,4.7,19,6,14.958531054212935,13.927999999999987,1.0305310542129487,-1.152181910857139,-1.1501283255050978,0.002053585352041143,0.3979897092116301,0.2839560564221499,46.447379008824555,45.31103690428078,0.1524,10.404948650719305
77,7Iron,A,four4,hann,peak,none,ops,all,4.7,19,6,13.493246675938183,13.927999999999987,-0.4347533240618038,-1.346219502918414,-1.3458112092676071,0.0004082936508069679,0.4733425584507446,0.18983419802485535,46.447379008824555,45.31103690428078,0.1524,10.404948650719305
78,7Iron,A,direct1,hann,peak,none,ops,all,4.7,20,5,-5.0,6.121999999999985,-11.121999999999986,-1.5971117204058272,-0.8903791088420073,0.7067326115638198,nan,nan,30.97982064784929,30.635365440809792,0.1524,10.404948650719305
