shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
96,5Iron,A,two2,hann,peak,none,ops,second,4.7,8,2,10.050307018105755,14.196999999999997,-4.146692981894242,-1.0101517683396473,-0.9297484190082623,0.08040334933138493,nan,0.28904312990794195,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,four4,hann,peak,none,ops,second,4.7,8,2,11.334439968393188,14.196999999999997,-2.86256003160681,-1.2036689417340642,-1.192865669371455,0.01080327236260925,0.25234983620083185,0.2265808694785064,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
97,5Iron,A,direct1,hann,peak,none,ops,second,4.7,8,2,8.485684814146126,14.368000000000002,-5.8823151858538765,-1.1249491061816101,-0.9078501470472387,0.2170989591343715,nan,nan,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,two2,hann,peak,none,ops,second,4.7,8,2,8.784438726034143,14.368000000000002,-5.583561273965859,-1.2785377716560598,-1.0325047211903247,0.2460330504657351,nan,0.2711475763434673,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,four4,hann,peak,none,ops,second,4.7,8,2,11.338203846525502,14.368000000000002,-3.0297961534745,-1.4215464526385166,-1.3999890963410573,0.021557356297459362,0.31179662902511535,0.1078172757340849,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
98,5Iron,A,direct1,hann,peak,none,ops,second,4.7,9,3,11.300801152967468,14.74200000000001,-3.441198847032542,-1.0593344012924788,-0.9828154709282139,0.07651893036426494,nan,nan,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,two2,hann,peak,none,ops,second,4.7,9,3,11.371995858412195,14.74200000000001,-3.370004141587815,-1.087217895495385,-1.0140300065479726,0.07318788894741246,nan,0.10863236411042765,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,four4,hann,peak,none,ops,second,4.7,9,3,11.795654775642939,14.74200000000001,-2.9463452243570707,-1.2084013829413267,-1.1816900267384771,0.02671135620284959,0.2537682285213896,0.12493539774904755,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
99,5Iron,A,direct1,hann,peak,none,ops,second,4.7,10,3,10.109987227361179,14.71499999999999,-4.60501277263881,-1.0537552238389567,-0.8820586371038975,0.17169658673505916,nan,nan,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,two2,hann,peak,none,ops,second,4.7,10,3,10.199195653031127,14.71499999999999,-4.515804346968862,-1.1288160545524362,-0.9738782009294837,0.15493785362295243,nan,0.12342336213914287,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,four4,hann,peak,none,ops,second,4.7,10,3,13.011231075157651,14.71499999999999,-1.703768924842338,-1.2442661454153061,-1.2357992753829758,0.008466870032330265,0.21674232207670682,0.09458162283067018,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
101,5Iron,A,direct1,hann,peak,none,ops,second,4.7,8,2,12.896116975608976,14.392000000000003,-1.495883024391027,-1.2032935892310572,-1.1825017823639692,0.020791806867088036,nan,nan,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,two2,hann,peak,none,ops,second,4.7,8,2,12.802601488211948,14.392000000000003,-1.5893985117880547,-1.2592649719716502,-1.2344063099600127,0.024858662011637556,nan,0.12545007237370165,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,four4,hann,peak,none,ops,second,4.7,8,2,12.677367667599203,14.392000000000003,-1.7146323324008002,-1.506023479695269,-1.4985011872714582,0.00752229242381075,0.2586857004831057,0.13394661666789415,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
103,Driver,A,direct1,hann,peak,none,ops,second,4.7,6,2,8.384146461222297,10.004000000000007,-1.6198535387777095,-0.9751868144928295,-0.9579385911754961,0.017248223317333444,nan,nan,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
103,Driver,A,two2,hann,peak,none,ops,second,4.7,6,2,8.432808907010228,10.004000000000007,-1.5711910929897783,-1.0516400331187872,-1.0344686317916305,0.017171401327156666,nan,0.2561011706581279,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
103,Driver,A,four4,hann,peak,none,ops,second,4.7,6,2,9.243607330368448,10.004000000000007,-0.7603926696315586,-1.1133149462380356,-1.1126377423624683,0.000677203875567356,0.253013345502456,0.16305535261888407,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
104,Driver,A,direct1,hann,peak,none,ops,second,4.7,12,4,14.321122341890076,17.990000000000002,-3.668877658109926,-1.061813227148395,-0.9498230344099737,0.11199019273842137,nan,nan,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,two2,hann,peak,none,ops,second,4.7,12,4,13.838064776328048,17.990000000000002,-4.151935223671954,-1.112909738104019,-0.9876068937362791,0.12530284436773986,nan,0.17482822290217231,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,four4,hann,peak,none,ops,second,4.7,12,4,16.320082879663058,17.990000000000002,-1.6699171203369438,-1.2468500688897763,-1.2333332367601197,0.013516832129656597,0.22941599621384776,0.15080336019965834,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
105,Driver,A,direct1,hann,peak,none,ops,second,4.7,10,3,3.690974780731172,5.857999999999973,-2.167025219268801,-1.0079731125025775,-0.9758886505348068,0.032084461967770705,nan,nan,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,two2,hann,peak,none,ops,second,4.7,10,3,3.9243952729862426,5.857999999999973,-1.9336047270137304,-1.0948638948461207,-1.0851218170800017,0.009742077766119017,nan,0.2035596669989229,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,four4,hann,peak,none,ops,second,4.7,10,3,4.903514495398348,5.857999999999973,-0.9544855046016254,-1.173065561012024,-1.1721159390314029,0.0009496219806210959,0.49588828630828446,0.4516035037381219,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
112,Driver,A,direct1,hann,peak,none,ops,second,4.7,6,2,9.49750405632924,10.008999999999974,-0.5114959436707345,-0.9191018918702132,-0.9180590594213955,0.0010428324488176433,nan,nan,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,two2,hann,peak,none,ops,second,4.7,6,2,9.478089727100741,10.008999999999974,-0.5309102728992325,-1.022094351723511,-1.021344088458387,0.0007502632651239516,nan,0.23825798117547203,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,four4,hann,peak,none,ops,second,4.7,6,2,8.479861558469336,10.008999999999974,-1.5291384415306375,-1.197124879591505,-1.1956581959438934,0.0014666836476115996,0.36173143454699347,0.261060510958544,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
113,Driver,A,direct1,hann,peak,none,ops,second,4.7,8,3,11.256399772750068,13.960999999999997,-2.7046002272499283,-1.3316508383613375,-1.232922963613868,0.09872787474746936,nan,nan,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,two2,hann,peak,none,ops,second,4.7,8,3,11.581756366630671,13.960999999999997,-2.3792436333693257,-1.4011824372705526,-1.324765552012037,0.07641688525851564,nan,0.14466702933277317,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,four4,hann,peak,none,ops,second,4.7,8,3,12.200609365692682,13.960999999999997,-1.7603906343073152,-1.5191464648446278,-1.5013159202579713,0.01783054458665645,0.16506638427656184,0.11352957573370642,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
114,Driver,A,direct1,hann,peak,none,ops,second,4.7,9,3,13.124543370915099,14.620999999999993,-1.4964566290848946,-1.0843247636418092,-1.0659826612877887,0.01834210235402045,nan,nan,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,two2,hann,peak,none,ops,second,4.7,9,3,13.043311919185504,14.620999999999993,-1.5776880808144895,-1.1147906983584621,-1.0944856046540972,0.02030509370436495,nan,0.10905783330443873,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,four4,hann,peak,none,ops,second,4.7,9,3,13.155929396396886,14.620999999999993,-1.4650706036031078,-1.2968667767083402,-1.2916480094228513,0.005218767285488868,0.21134612054564886,0.09701136364695928,68.754638032312,66.41769366658134,0.1524,10.404948650719305
115,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,14,4,29.510068269493978,31.661999999999985,-2.151931730506007,-1.0293057310297073,-0.9850867641189518,0.04421896691075555,nan,nan,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,two2,hann,peak,none,ops,second,4.7,14,4,29.15690814711491,31.661999999999985,-2.5050918528850765,-1.0908503733780937,-1.0224965059562225,0.0683538674218711,nan,0.14599580108746785,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,four4,hann,peak,none,ops,second,4.7,14,4,28.708941876596604,31.661999999999985,-2.9530581234033804,-1.2479926993022965,-1.1788042253655462,0.06918847393675032,0.3115385056636055,0.14963746360534097,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
116,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,11,4,29.04825593765045,29.217000000000002,-0.1687440623495533,-0.9377197933638504,-0.9375522003030715,0.00016759306077884784,nan,nan,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,two2,hann,peak,none,ops,second,4.7,11,4,28.8635182929928,29.217000000000002,-0.3534817070072016,-0.988827135701198,-0.9881066261521254,0.0007205095490725455,nan,0.17940248084316,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,four4,hann,peak,none,ops,second,4.7,11,4,27.58415835614473,29.217000000000002,-1.6328416438552722,-1.0814552109465136,-1.0706518035198527,0.010803407426660971,0.20637567242105356,0.11982700767196927,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
117,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,10,3,25.400556270860825,30.729999999999986,-5.329443729139161,-1.281561787692441,-1.0552930565071819,0.22626873118525914,nan,nan,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,two2,hann,peak,none,ops,second,4.7,10,3,25.791747258072363,30.729999999999986,-4.938252741927624,-1.36774296820123,-1.1206105732383858,0.24713239496284434,nan,0.14801605148709995,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,four4,hann,peak,none,ops,second,4.7,10,3,25.93491437937828,30.729999999999986,-4.795085620621705,-1.547434319379675,-1.3245850425656125,0.2228492768140624,0.18692603953227033,0.08785292855299404,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
118,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,14,4,28.842171800119555,33.168000000000006,-4.325828199880451,-0.9674995762126386,-0.8249885474410572,0.1425110287715814,nan,nan,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,two2,hann,peak,none,ops,second,4.7,14,4,28.615464974205736,33.168000000000006,-4.5525350257942705,-1.0466627470344354,-0.8704452279738795,0.17621751906055594,nan,0.191807237278492,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,four4,hann,peak,none,ops,second,4.7,14,4,29.050983399853077,33.168000000000006,-4.117016600146929,-1.1762985317505135,-1.0643393375451358,0.1119591942053777,0.23729398978866045,0.15494312068472538,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
119,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,12,3,24.842159148967056,26.353999999999992,-1.511840851032936,-1.0310040558618103,-1.0163531485464066,0.01465090731540375,nan,nan,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,two2,hann,peak,none,ops,second,4.7,12,3,24.734048510200864,26.353999999999992,-1.6199514897991278,-1.092584329997526,-1.072482648358478,0.02010168163904802,nan,0.14122032399797577,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,four4,hann,peak,none,ops,second,4.7,12,3,23.705605059035825,26.353999999999992,-2.6483949409641667,-1.2239806307027703,-1.1533554797642134,0.07062515093855692,0.22198299372770314,0.10232501376126779,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
120,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,14,4,24.152066361677345,27.744999999999997,-3.592933638322652,-1.1669321694598602,-1.0520389485511958,0.11489322090866438,nan,nan,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,two2,hann,peak,none,ops,second,4.7,14,4,24.110497504752054,27.744999999999997,-3.6345024952479434,-1.2275775352739784,-1.1003378667043946,0.1272396685695838,nan,0.16323785001007995,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,four4,hann,peak,none,ops,second,4.7,14,4,24.02282355119164,27.744999999999997,-3.7221764488083586,-1.389836885434507,-1.2620570833100513,0.1277798021244556,0.2571212324075821,0.14397511405328994,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
121,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,12,3,21.855078906371723,24.805000000000007,-2.9499210936282836,-1.3739954252773974,-1.2975171405000507,0.07647828477734664,nan,nan,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,two2,hann,peak,none,ops,second,4.7,12,3,21.869342824174087,24.805000000000007,-2.93565717582592,-1.4003342802106262,-1.3338223537452432,0.06651192646538306,nan,0.07959424601172728,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,four4,hann,peak,none,ops,second,4.7,12,3,22.05941401025177,24.805000000000007,-2.7455859897482355,-1.5765452865117469,-1.509708035084533,0.06683725142721375,0.19569217759479285,0.09621761972286642,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
122,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,12,3,28.49042571302853,31.036999999999985,-2.546574286971456,-1.2811179391903258,-1.2167514351497577,0.0643665040405681,nan,nan,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,two2,hann,peak,none,ops,second,4.7,12,3,28.207850600683976,31.036999999999985,-2.829149399316009,-1.3778514663513268,-1.3005041808078885,0.07734728554343828,nan,0.18306475737228,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,four4,hann,peak,none,ops,second,4.7,12,3,27.18131083129635,31.036999999999985,-3.855689168703634,-1.555863856864016,-1.4329372416009274,0.12292661526308857,0.22603607475992554,0.13618190212421533,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
123,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,15,5,26.261854823054264,29.30099999999999,-3.039145176945727,-1.1442583480150892,-1.0571474755931605,0.08711087242192872,nan,nan,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,two2,hann,peak,none,ops,second,4.7,15,5,26.0749515730362,29.30099999999999,-3.226048426963793,-1.2136057679135965,-1.1046621396818508,0.10894362823174575,nan,0.1632924327766987,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,four4,hann,peak,none,ops,second,4.7,15,5,26.849450099433955,29.30099999999999,-2.451549900566036,-1.3270985777315896,-1.2515741129526385,0.07552446477895103,0.2104142578922523,0.13093331898786525,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
124,SandWedge,A,direct1,hann,peak,none,ops,second,4.7,12,3,24.499704605447405,28.975,-4.475295394552596,-1.1768912810900773,-0.97320555105475,0.2036857300353273,nan,nan,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,two2,hann,peak,none,ops,second,4.7,12,3,24.699189435058173,28.975,-4.275810564941828,-1.2561873976427897,-1.0545646680699219,0.20162272957286786,nan,0.16257141987762663,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,four4,hann,peak,none,ops,second,4.7,12,3,24.980084465033922,28.975,-3.994915534966079,-1.4012677832152587,-1.212155546608119,0.1891122366071396,0.22111660954748696,0.15439475356898652,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
130,9Iron (relabeled),B,direct1,hann,peak,none,ops,second,4.7,7,3,21.805612293149746,22.888999999999974,-1.0833877068502282,-0.5594419042599564,-0.55530172160804,0.004140182651916402,nan,nan,45.73211619444419,46.20615528850821,0.5715,6.6
130,9Iron (relabeled),B,two2,hann,peak,none,ops,second,4.7,7,3,21.553107219501182,22.888999999999974,-1.3358927804987921,-0.5751058906006038,-0.5685430014970139,0.006562889103589931,nan,0.14466673373408026,45.73211619444419,46.20615528850821,0.5715,6.6
130,9Iron (relabeled),B,four4,hann,peak,none,ops,second,4.7,7,3,20.985829333400673,22.888999999999974,-1.9031706665993013,-0.6431956013249488,-0.6304112309933441,0.012784370331604733,0.15770476251387758,0.13157808958051886,45.73211619444419,46.20615528850821,0.5715,6.6
131,9Iron (relabeled),B,direct1,hann,peak,none,ops,second,4.7,10,4,20.038539882184377,20.895000000000007,-0.8564601178156295,-0.8727051504072016,-0.8676321652708192,0.005072985136382435,nan,nan,49.263726340447214,47.40927947969549,0.5715,6.6
131,9Iron (relabeled),B,two2,hann,peak,none,ops,second,4.7,10,4,20.12348142513966,20.895000000000007,-0.7715185748603481,-0.8999269196858831,-0.8943331524315469,0.005593767254336246,nan,0.1010906185047232,49.263726340447214,47.40927947969549,0.5715,6.6
131,9Iron (relabeled),B,four4,hann,peak,none,ops,second,4.7,10,4,20.45835136877697,20.895000000000007,-0.43664863122303643,-0.9886930916221948,-0.9859545844420835,0.0027385071801112604,0.16595281109086457,0.10384168290144924,49.263726340447214,47.40927947969549,0.5715,6.6
132,9Iron (relabeled),B,direct1,hann,peak,none,ops,second,4.7,11,4,17.035258278099125,18.08299999999998,-1.0477417219008558,-0.7716599202142258,-0.7641962766377854,0.00746364357644036,nan,nan,41.440539308162045,41.26240080570217,0.5715,6.6
132,9Iron (relabeled),B,two2,hann,peak,none,ops,second,4.7,11,4,16.484863139906082,18.08299999999998,-1.5981368600938985,-0.8549943945428546,-0.8410862606926528,0.013908133850201843,nan,0.2637377908560771,41.440539308162045,41.26240080570217,0.5715,6.6
132,9Iron (relabeled),B,four4,hann,peak,none,ops,second,4.7,11,4,16.695391143919526,18.08299999999998,-1.3876088560804547,-0.9994894063847344,-0.9841368326231472,0.015352573761587163,0.25320302328968847,0.2527703313084551,41.440539308162045,41.26240080570217,0.5715,6.6
133,9Iron,B,direct1,hann,peak,none,ops,second,4.7,7,5,19.578387409384984,21.477999999999987,-1.8996125906150034,-0.6677676472394799,-0.6482800297054345,0.019487617534045376,nan,nan,47.47556930449632,47.012995679586254,0.5715,6.6
133,9Iron,B,two2,hann,peak,none,ops,second,4.7,7,5,19.159954591632058,21.477999999999987,-2.3180454083679294,-0.6934972232381252,-0.667157997730493,0.026339225507632236,nan,0.16480560981632156,47.47556930449632,47.012995679586254,0.5715,6.6
133,9Iron,B,four4,hann,peak,none,ops,second,4.7,7,5,18.957947456123993,21.477999999999987,-2.5200525438759946,-0.7743359591249694,-0.7381495046683931,0.03618645445657631,0.15296050860554547,0.17433773572405178,47.47556930449632,47.012995679586254,0.5715,6.6
134,9Iron,B,direct1,hann,peak,none,ops,second,4.7,8,3,10.728601228947175,15.599999999999998,-4.871398771052823,-0.545640298276651,-0.4693925748079451,0.07624772346870584,nan,nan,48.32494389657299,41.964153774828745,0.5715,6.6
134,9Iron,B,two2,hann,peak,none,ops,second,4.7,8,3,9.732155629462065,15.599999999999998,-5.867844370537933,-0.5717379053630233,-0.5223014988676108,0.04943640649541248,nan,0.32945040200720643,48.32494389657299,41.964153774828745,0.5715,6.6
134,9Iron,B,four4,hann,peak,none,ops,second,4.7,8,3,12.979254618986587,15.599999999999998,-2.6207453810134105,-0.6826053181255521,-0.6519377989473863,0.030667519178165792,0.3120095047884535,0.2549566535600626,48.32494389657299,41.964153774828745,0.5715,6.6
136,9Iron,B,direct1,hann,peak,none,ops,second,4.7,6,4,18.65783239590537,19.54499999999999,-0.8871676040946213,-0.5668653197911948,-0.563858863749169,0.0030064560420257624,nan,nan,50.82836374690425,50.67335906965735,0.5715,6.6
136,9Iron,B,two2,hann,peak,none,ops,second,4.7,6,4,18.459359391591725,19.54499999999999,-1.0856406084082657,-0.6001586667221981,-0.5941596602268114,0.0059990064953866495,nan,0.29823977062788454,50.82836374690425,50.67335906965735,0.5715,6.6
136,9Iron,B,four4,hann,peak,none,ops,second,4.7,6,4,18.59629544944408,19.54499999999999,-0.9487045505559095,-0.6954947340855148,-0.6904898710718156,0.005004863013699179,0.7180483467255878,0.2452920208004047,50.82836374690425,50.67335906965735,0.5715,6.6
137,9Iron,B,direct1,hann,peak,none,ops,second,4.7,15,5,14.586596985322908,18.307,-3.720403014677091,-0.9564380510068815,-0.8893478773082677,0.06709017369861381,nan,nan,50.06839700662512,46.118199438797674,0.5715,6.6
137,9Iron,B,two2,hann,peak,none,ops,second,4.7,15,5,14.631742389194901,18.307,-3.6752576108050974,-0.9906531668005376,-0.9199054425278774,0.07074772427266018,nan,0.146229250150482,50.06839700662512,46.118199438797674,0.5715,6.6
137,9Iron,B,four4,hann,peak,none,ops,second,4.7,15,5,15.320028197887035,18.307,-2.986971802112963,-1.051901019985229,-1.001168313221331,0.05073270676389807,0.1598259308783973,0.1186168768740508,50.06839700662512,46.118199438797674,0.5715,6.6
142,9Iron,C,direct1,hann,peak,none,ops,second,4.7,7,3,11.740086442073258,15.446,-3.705913557926742,-0.9341857744581842,-0.873083034552336,0.061102739905848136,nan,nan,45.553300490849104,40.81541755378828,0.2667,3.8
142,9Iron,C,two2,hann,peak,none,ops,second,4.7,7,3,11.938158904389898,15.446,-3.507841095610102,-0.9889075446440948,-0.9151969420997682,0.0737106025443266,nan,0.14330596291011152,45.553300490849104,40.81541755378828,0.2667,3.8
142,9Iron,C,four4,hann,peak,none,ops,second,4.7,7,3,14.973522623831728,15.446,-0.47247737616827123,-1.1795662534641758,-1.1785619232854385,0.001004330178737245,0.30629733214407157,0.14316582869016983,45.553300490849104,40.81541755378828,0.2667,3.8
144,9Iron,C,direct1,hann,peak,none,ops,second,4.7,12,4,18.563987901069307,21.873,-3.309012098930694,-0.7579019614538846,-0.7054847083894903,0.052417253064394265,nan,nan,47.20734574910368,44.14002359194853,0.2667,3.8
144,9Iron,C,two2,hann,peak,none,ops,second,4.7,12,4,18.097730600224338,21.873,-3.775269399775663,-0.788553494141679,-0.7323032499741745,0.05625024416750446,nan,0.1588668195444209,47.20734574910368,44.14002359194853,0.2667,3.8
144,9Iron,C,four4,hann,peak,none,ops,second,4.7,12,4,19.974973553390036,21.873,-1.8980264466099648,-1.013167683305701,-0.9917985761381847,0.021369107167516388,0.26592130849296747,0.15926410195519153,47.20734574910368,44.14002359194853,0.2667,3.8
145,9Iron,C,direct1,hann,peak,none,ops,second,4.7,11,4,17.0561337173366,21.694999999999986,-4.638866282663386,-0.9925305123443401,-0.9120664454720925,0.08046406687224761,nan,nan,48.727279229661946,46.43059895072574,0.2667,3.8
145,9Iron,C,two2,hann,peak,none,ops,second,4.7,11,4,17.18940192055153,21.694999999999986,-4.505598079448458,-1.0567705120695072,-0.9650208640001163,0.0917496480693909,nan,0.170779374296509,48.727279229661946,46.43059895072574,0.2667,3.8
145,9Iron,C,four4,hann,peak,none,ops,second,4.7,11,4,19.33001374996342,21.694999999999986,-2.3649862500365657,-1.2050851481027265,-1.1815125872576853,0.023572560845041224,0.20864048499342683,0.14955631957306165,48.727279229661946,46.43059895072574,0.2667,3.8
146,9Iron,C,direct1,hann,peak,none,ops,second,4.7,14,4,2.9138449784021407,6.429999999999999,-3.516155021597858,-0.7302392056873993,-0.6875038787290771,0.04273532695832216,nan,nan,41.88757856714977,41.17516113785682,0.2667,3.8
146,9Iron,C,two2,hann,peak,none,ops,second,4.7,14,4,3.9971999016704167,6.429999999999999,-2.432800098329582,-0.8149253649103948,-0.8047165732587859,0.010208791651608928,nan,0.3041900178094238,41.88757856714977,41.17516113785682,0.2667,3.8
146,9Iron,C,four4,hann,peak,none,ops,second,4.7,14,4,4.741052543139623,6.429999999999999,-1.688947456860376,-0.8934593394353889,-0.8910722585176627,0.0023870809177262142,0.6765524570863124,0.4669947722339651,41.88757856714977,41.17516113785682,0.2667,3.8
147,9Iron,C,direct1,hann,peak,none,ops,second,4.7,9,4,17.52174829104427,23.108,-5.586251708955732,-0.8047087024925178,-0.7610969265038322,0.0436117759886856,nan,nan,48.012016415281586,43.677943081386545,0.2667,3.8
147,9Iron,C,two2,hann,peak,none,ops,second,4.7,9,4,17.74007489559706,23.108,-5.367925104402939,-0.8463722725016561,-0.8044490053590538,0.041923267142602305,nan,0.17582174948301527,48.012016415281586,43.677943081386545,0.2667,3.8
147,9Iron,C,four4,hann,peak,none,ops,second,4.7,9,4,20.913190534507937,23.108,-2.194809465492064,-1.1023541638521746,-1.0759148548819784,0.026439308970196196,0.30739826266385567,0.16338187271132049,48.012016415281586,43.677943081386545,0.2667,3.8
149,9Iron,C,direct1,hann,peak,none,ops,second,4.7,9,3,22.654325009218542,23.08599999999999,-0.431674990781449,-1.0091024000620437,-1.0083780864126664,0.0007243136493773061,nan,nan,50.560140191511614,48.528103736906644,0.2667,3.8
149,9Iron,C,two2,hann,peak,none,ops,second,4.7,9,3,22.239064396665274,23.08599999999999,-0.8469356033347175,-1.0699178861172076,-1.0669291932843892,0.0029886928328184403,nan,0.16329377254227928,50.560140191511614,48.528103736906644,0.2667,3.8
149,9Iron,C,four4,hann,peak,none,ops,second,4.7,9,3,22.854946321371795,23.08599999999999,-0.23105367862819648,-1.2335867742302435,-1.2334554864952032,0.00013128773504034186,0.18283371093487025,0.13749084995172722,50.560140191511614,48.528103736906644,0.2667,3.8
151,9Iron,C,direct1,hann,peak,none,ops,second,4.7,12,4,16.37105965462256,19.529000000000003,-3.157940345377444,-0.742818687623409,-0.6995483935334678,0.04327029408994121,nan,nan,46.0450436757356,42.896186746426594,0.2667,3.8
151,9Iron,C,two2,hann,peak,none,ops,second,4.7,12,4,15.026288443782446,19.529000000000003,-4.502711556217557,-0.7741453243162651,-0.7192516774392282,0.054893646877036906,nan,0.16145248212104618,46.0450436757356,42.896186746426594,0.2667,3.8
151,9Iron,C,four4,hann,peak,none,ops,second,4.7,12,4,16.577521162948603,19.529000000000003,-2.9514788370514005,-0.9361064937253974,-0.906447080756952,0.02965941296844543,0.303722331996878,0.1274462203233233,46.0450436757356,42.896186746426594,0.2667,3.8
152,7Iron,C,direct1,hann,peak,none,ops,second,4.7,10,4,16.050880477838504,16.805000000000007,-0.7541195221615027,-0.9132503663782121,-0.9091705325114496,0.004079833866762472,nan,nan,52.30359330156374,51.3390514463998,0.2667,3.8
152,7Iron,C,two2,hann,peak,none,ops,second,4.7,10,4,16.116441239503626,16.805000000000007,-0.688558760496381,-0.944731807901554,-0.9405809323268063,0.004150875574747692,nan,0.12236732181616655,52.30359330156374,51.3390514463998,0.2667,3.8
152,7Iron,C,four4,hann,peak,none,ops,second,4.7,10,4,16.986241734398376,16.805000000000007,0.18124173439836966,-1.1327584108216118,-1.1326817199965287,7.669082508310332e-05,0.30387180090339827,0.12189530183862149,52.30359330156374,51.3390514463998,0.2667,3.8
167,7Iron,C,direct1,hann,peak,none,ops,second,4.7,6,4,10.798514945806426,17.914999999999985,-7.116485054193559,-0.5935167696806063,-0.501425452270175,0.0920913174104313,nan,nan,56.863393743238525,54.37043330304314,0.2667,3.8
167,7Iron,C,two2,hann,peak,none,ops,second,4.7,6,4,10.835734176701958,17.914999999999985,-7.079265823298027,-0.628724801924315,-0.5258530756972214,0.10287172622709362,nan,0.18611731685670926,56.863393743238525,54.37043330304314,0.2667,3.8
