shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
67,9Iron,A,four4_path_tdm_neg,radar,22,6,19.030315944125405,21.057999999999993,48.23553604477545,45.86818820896334,-2.0276840558745874,-1.8831371687187979,-1.8547622824838317,0.0283748862349662,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,tx_later4,radar,22,6,18.30930938690936,21.057999999999993,48.23553604477545,45.86818820896334,-2.748690613090634,-2.023830332549978,-1.953633012331509,0.07019732021846892,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,tx_earlier4,radar,22,6,12.414441627015199,21.057999999999993,48.23553604477545,45.86818820896334,-8.643558372984794,-1.751146522345505,-1.6685241747809314,0.08262234756457354,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
68,9Iron,A,two8,radar,20,5,-1.3159697872316447,5.689999999999997,48.23553604477545,47.56644566975043,-7.005969787231642,-1.7625772955396801,-1.6634835553432048,0.09909374019647532,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,two8_path_tdm,radar,20,5,-2.055104093888828,5.689999999999997,48.23553604477545,47.56644566975043,-7.745104093888825,-1.8301939512102536,-1.6630303617226445,0.16716358948760912,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,two8_path_tdm_neg,radar,20,5,-1.8253115026455784,5.689999999999997,48.23553604477545,47.56644566975043,-7.5153115026455755,-1.8415884678898966,-1.663621628980625,0.17796683890927167,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four3,radar,20,5,-1.484733369545947,5.689999999999997,48.23553604477545,47.56644566975043,-7.174733369545944,-1.373923417598751,-1.3147704281804995,0.05915298941825142,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four3_path_tdm,radar,20,5,-2.0216349369164073,5.689999999999997,48.23553604477545,47.56644566975043,-7.711634936916404,-1.47149059409115,-1.3134767991028489,0.15801379498830115,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four3_path_tdm_neg,radar,20,5,-1.8286088613968279,5.689999999999997,48.23553604477545,47.56644566975043,-7.5186088613968245,-1.4409990959672263,-1.3159659693381267,0.1250331266290996,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four4_path_tdm,radar,20,5,8.547706733462304,5.689999999999997,48.23553604477545,47.56644566975043,2.857706733462307,-1.8827915074663875,-1.8743621831779698,0.008429324288417694,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,four4_path_tdm_neg,radar,20,5,8.547706733461633,5.689999999999997,48.23553604477545,47.56644566975043,2.8577067334616357,-1.8827915074663886,-1.8743621831779713,0.00842932428841725,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,tx_later4,radar,20,5,8.757884282384845,5.689999999999997,48.23553604477545,47.56644566975043,3.0678842823848482,-1.9369795893247328,-1.9052035052621037,0.031776084062629106,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
68,9Iron,A,tx_earlier4,radar,20,5,13.813909232697279,5.689999999999997,48.23553604477545,47.56644566975043,8.123909232697283,-1.9716629090734201,-1.9205562701690742,0.05110663890434597,0.1524,10.404948650719305,1.5709841628737065,0.8745533368726965,1.749106673745393,6.570383397192361,1.3805609237244483
69,9Iron,A,two8,radar,19,7,19.106803898689506,21.013999999999996,52.21418544976619,50.25057192151659,-1.9071961013104897,-1.5402186309510897,-1.4288201027305647,0.11139852822052498,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,two8_path_tdm,radar,19,7,19.11702523161395,21.013999999999996,52.21418544976619,50.25057192151659,-1.8969747683860447,-1.5431129818708873,-1.4318889870960725,0.11122399477481482,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,two8_path_tdm_neg,radar,19,7,19.103357642676116,21.013999999999996,52.21418544976619,50.25057192151659,-1.91064235732388,-1.5381071456124957,-1.4260959795053958,0.11201116610709994,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four3,radar,19,7,17.622949900155984,21.013999999999996,52.21418544976619,50.25057192151659,-3.391050099844012,-1.7982535093757512,-1.6466641064479912,0.15158940292776002,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four3_path_tdm,radar,19,7,17.580852654237034,21.013999999999996,52.21418544976619,50.25057192151659,-3.4331473457629613,-1.797947264031576,-1.6490400019373632,0.14890726209421268,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four3_path_tdm_neg,radar,19,7,17.68846696685652,21.013999999999996,52.21418544976619,50.25057192151659,-3.3255330331434756,-1.797783008363997,-1.6463173176474595,0.15146569071653748,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
