shot,club,block,model,velocity_source,speed_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
78,7Iron,A,four4_path_tdm,radar,ops,20,5,9.80542111037653,6.121999999999985,30.97982064784929,30.635365440809792,3.6834211103765453,-2.5583525094864887,-2.5371867718484857,0.021165737638003,0.1524,10.404948650719305,1.5709841628737065,0.8401431064723353,1.6802862129446705,6.309573713719116,1.337716895253092
78,7Iron,A,four4_path_tdm_neg,radar,ops,20,5,9.805421110376269,6.121999999999985,30.97982064784929,30.635365440809792,3.683421110376284,-2.5583525094864883,-2.5371867718484844,0.02116573763800389,0.1524,10.404948650719305,1.5709841628737065,0.8401431064723353,1.6802862129446705,6.309573713719116,1.337716895253092
78,7Iron,A,tx_later4,radar,ops,20,5,14.564571422875689,6.121999999999985,30.97982064784929,30.635365440809792,8.442571422875705,-2.469091042501378,-2.346947908317555,0.12214313418382305,0.1524,10.404948650719305,1.5709841628737065,0.8401431064723353,1.6802862129446705,6.309573713719116,1.337716895253092
78,7Iron,A,tx_earlier4,radar,ops,20,5,9.509499498113769,6.121999999999985,30.97982064784929,30.635365440809792,3.387499498113784,-2.691551339284172,-2.6747085581950905,0.016842781089081438,0.1524,10.404948650719305,1.5709841628737065,0.8401431064723353,1.6802862129446705,6.309573713719116,1.337716895253092
79,7Iron,A,two8,radar,ops,23,7,10.681809216581005,15.657999999999998,49.75546952533371,47.30214778733609,-4.976190783418993,-1.3059394844161838,-1.0101521174753052,0.2957873669408786,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,two8_path_tdm,radar,ops,23,7,10.646948023438448,15.657999999999998,49.75546952533371,47.30214778733609,-5.01105197656155,-1.309930289919105,-1.0091614278344665,0.3007688620846385,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,two8_path_tdm_neg,radar,ops,23,7,10.71392886890989,15.657999999999998,49.75546952533371,47.30214778733609,-4.944071131090107,-1.3017956926300405,-1.0107598883561022,0.29103580427393827,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,four3,radar,ops,23,7,12.922834534629228,15.657999999999998,49.75546952533371,47.30214778733609,-2.7351654653707698,-1.1722843134356962,-1.157711261309548,0.014573052126148234,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,four3_path_tdm,radar,ops,23,7,13.02705761331762,15.657999999999998,49.75546952533371,47.30214778733609,-2.630942386682378,-1.177296465739222,-1.163692432312375,0.013604033426847018,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,four3_path_tdm_neg,radar,ops,23,7,-4.028984789840552,15.657999999999998,49.75546952533371,47.30214778733609,-19.68698478984055,-1.181955132348772,-1.1517215137073558,0.03023361864141627,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,four4_path_tdm,radar,ops,23,7,9.954764823921064,15.657999999999998,49.75546952533371,47.30214778733609,-5.703235176078934,-1.543587256545202,-1.4987470122430235,0.04484024430217848,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,four4_path_tdm_neg,radar,ops,23,7,9.95476482392087,15.657999999999998,49.75546952533371,47.30214778733609,-5.7032351760791276,-1.5435872565452022,-1.4987470122430238,0.04484024430217848,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,tx_later4,radar,ops,23,7,13.332146329877807,15.657999999999998,49.75546952533371,47.30214778733609,-2.325853670122191,-1.7261796257795996,-1.6824769734738136,0.04370265230578596,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
79,7Iron,A,tx_earlier4,radar,ops,23,7,15.791860322429258,15.657999999999998,49.75546952533371,47.30214778733609,0.1338603224292605,-1.2938874784857306,-1.2939397067297944,-5.222824406381221e-05,0.1524,10.404948650719305,1.5709841628737065,1.9777349304628045,3.955469860925609,14.88989545655567,0.8128228403786634
80,7Iron,A,two8,radar,ops,23,6,11.96894694834433,14.687999999999988,47.430865378597545,45.21606063570799,-2.719053051655658,-0.8655889586791875,-0.7975196969937047,0.06806926168548277,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,two8_path_tdm,radar,ops,23,6,-2.4869293245512862,14.687999999999988,47.430865378597545,45.21606063570799,-17.174929324551275,-1.0563140177219046,-0.801139534709777,0.25517448301212764,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,two8_path_tdm_neg,radar,ops,23,6,11.989146900445869,14.687999999999988,47.430865378597545,45.21606063570799,-2.6988530995541193,-0.8617872402212988,-0.7945466678199636,0.06724057240133519,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,four3,radar,ops,23,6,15.696540691094414,14.687999999999988,47.430865378597545,45.21606063570799,1.0085406910944261,-0.6656525423043944,-0.6634211404839443,0.0022314018204501185,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,four3_path_tdm,radar,ops,23,6,-2.4656994628336166,14.687999999999988,47.430865378597545,45.21606063570799,-17.153699462833604,-0.9406246286166317,-0.6719132057684217,0.2687114228482099,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,four3_path_tdm_neg,radar,ops,23,6,15.560316277566887,14.687999999999988,47.430865378597545,45.21606063570799,0.8723162775668989,-0.6572771904770608,-0.6555262230503468,0.0017509674267139896,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,four4_path_tdm,radar,ops,23,6,11.776464326001129,14.687999999999988,47.430865378597545,45.21606063570799,-2.911535673998859,-1.4003158067656205,-1.3626040424518393,0.037711764313781204,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,four4_path_tdm_neg,radar,ops,23,6,11.776464326001522,14.687999999999988,47.430865378597545,45.21606063570799,-2.9115356739984666,-1.400315806765622,-1.3626040424518393,0.03771176431378276,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,tx_later4,radar,ops,23,6,9.536511928112464,14.687999999999988,47.430865378597545,45.21606063570799,-5.151488071887524,-1.73641603669933,-1.6077464846702483,0.1286695520290817,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
80,7Iron,A,tx_earlier4,radar,ops,23,6,10.263502727236679,14.687999999999988,47.430865378597545,45.21606063570799,-4.424497272763309,-1.219101728675789,-1.1509433096646864,0.06815841901110264,0.1524,10.404948650719305,1.5709841628737065,1.8718575759894884,3.743715151978977,14.088725148514298,0.8461074994915314
81,7Iron,A,two8,radar,ops,22,6,6.294902223590443,9.146999999999982,48.727279229661946,47.111467292198604,-2.85209777640954,-1.065927553082586,-1.0224058033448535,0.043521749737732485,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,two8_path_tdm,radar,ops,22,6,-4.045812525800927,9.146999999999982,48.727279229661946,47.111467292198604,-13.19281252580091,-1.0911921750759928,-1.0210903758026684,0.07010179927332438,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,two8_path_tdm_neg,radar,ops,22,6,-2.306517467096802,9.146999999999982,48.727279229661946,47.111467292198604,-11.453517467096784,-1.069739131575177,-1.0238070132535582,0.04593211832161881,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,four3,radar,ops,22,6,10.110937659426957,9.146999999999982,48.727279229661946,47.111467292198604,0.9639376594269748,-0.7115617924303956,-0.709053460514366,0.002508331916029616,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,four3_path_tdm,radar,ops,22,6,-1.022129943078654,9.146999999999982,48.727279229661946,47.111467292198604,-10.169129943078637,-0.7762772395113752,-0.7135264934542654,0.06275074605710973,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,four3_path_tdm_neg,radar,ops,22,6,-2.3201855461570875,9.146999999999982,48.727279229661946,47.111467292198604,-11.46718554615707,-0.7454141352840026,-0.7043198004600679,0.04109433482393465,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,four4_path_tdm,radar,ops,22,6,7.0759066272152635,9.146999999999982,48.727279229661946,47.111467292198604,-2.071093372784719,-0.9234482236722807,-0.9206920450534152,0.002756178618865568,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,four4_path_tdm_neg,radar,ops,22,6,7.0759066272163285,9.146999999999982,48.727279229661946,47.111467292198604,-2.071093372783654,-0.9234482236722806,-0.9206920450534142,0.002756178618866456,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,tx_later4,radar,ops,22,6,9.42629906642642,9.146999999999982,48.727279229661946,47.111467292198604,0.27929906642643765,-1.058828550369986,-1.058483457391861,0.0003450929781250167,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
81,7Iron,A,tx_earlier4,radar,ops,22,6,11.339546900846114,9.146999999999982,48.727279229661946,47.111467292198604,2.192546900846132,-0.9223298449135987,-0.9138964071943186,0.008433437719280068,0.1524,10.404948650719305,1.5709841628737065,1.2130658970667563,2.4261317941335125,9.116059131796248,1.1100366775457713
82,7Iron,A,two8,radar,ops,23,6,12.058580308531253,17.27599999999998,48.548463526066854,46.632556508514135,-5.217419691468725,-1.3637979676122989,-1.1330730538758338,0.2307249137364651,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,two8_path_tdm,radar,ops,23,6,12.025424076991058,17.27599999999998,48.548463526066854,46.632556508514135,-5.25057592300892,-1.3635540813889095,-1.1264778580621453,0.23707622332676426,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,two8_path_tdm_neg,radar,ops,23,6,12.115837063882887,17.27599999999998,48.548463526066854,46.632556508514135,-5.160162936117091,-1.364122967660781,-1.1402474682477743,0.22387549941300655,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,four3,radar,ops,23,6,15.637499472324215,17.27599999999998,48.548463526066854,46.632556508514135,-1.6385005276757632,-1.5235303917954444,-1.5099735426484875,0.013556849146956873,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,four3_path_tdm,radar,ops,23,6,15.719511258152032,17.27599999999998,48.548463526066854,46.632556508514135,-1.5564887418479465,-1.5304598042265807,-1.5157087101755724,0.014751094051008273,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,four3_path_tdm_neg,radar,ops,23,6,15.443942095561868,17.27599999999998,48.548463526066854,46.632556508514135,-1.832057904438111,-1.5154780075000651,-1.5011060685124091,0.014371938987655986,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,four4_path_tdm,radar,ops,23,6,17.881081521574,17.27599999999998,48.548463526066854,46.632556508514135,0.6050815215740215,-1.563053786288032,-1.558599890815229,0.00445389547280306,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,four4_path_tdm_neg,radar,ops,23,6,17.881081521574067,17.27599999999998,48.548463526066854,46.632556508514135,0.605081521574089,-1.5630537862880318,-1.5585998908152272,0.004453895472804614,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,tx_later4,radar,ops,23,6,12.566543368168217,17.27599999999998,48.548463526066854,46.632556508514135,-4.709456631831761,-2.0803791173535897,-2.0139553202476823,0.0664237971059074,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
82,7Iron,A,tx_earlier4,radar,ops,23,6,18.546865582989945,17.27599999999998,48.548463526066854,46.632556508514135,1.2708655829899662,-1.1194256535403666,-1.1160673442604099,0.0033583092799567282,0.1524,10.404948650719305,1.5709841628737065,2.2022425912240573,4.404485182448115,16.592540459898302,0.7556428417146562
83,7Iron,A,two8,radar,ops,20,5,12.689069735793703,18.87599999999999,50.06839700662512,48.107925317263614,-6.186930264206287,-1.3788349705014862,-1.097844459790257,0.28099051071122916,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,two8_path_tdm,radar,ops,20,5,12.64528760184243,18.87599999999999,50.06839700662512,48.107925317263614,-6.230712398157561,-1.375736900346931,-1.0891566287125591,0.28658027163437194,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,two8_path_tdm_neg,radar,ops,20,5,12.795441512802674,18.87599999999999,50.06839700662512,48.107925317263614,-6.080558487197317,-1.3816284446560658,-1.1058495630222158,0.27577888163385,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,four3,radar,ops,20,5,14.729469717669327,18.87599999999999,50.06839700662512,48.107925317263614,-4.146530282330664,-1.3677942119638602,-1.3297517519265833,0.03804246003727685,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,four3_path_tdm,radar,ops,20,5,14.807396076017369,18.87599999999999,50.06839700662512,48.107925317263614,-4.0686039239826215,-1.3743107986446748,-1.337599926011749,0.03671087263292572,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,four3_path_tdm_neg,radar,ops,20,5,-3.591652506376064,18.87599999999999,50.06839700662512,48.107925317263614,-22.467652506376055,-1.3975561115924267,-1.321700293743006,0.07585581784942064,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,four4_path_tdm,radar,ops,20,5,15.638856625836215,18.87599999999999,50.06839700662512,48.107925317263614,-3.237143374163775,-1.524571275288041,-1.494221090559636,0.030350184728404894,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,four4_path_tdm_neg,radar,ops,20,5,15.638856625837082,18.87599999999999,50.06839700662512,48.107925317263614,-3.2371433741629083,-1.5245712752880385,-1.494221090559636,0.030350184728402452,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,tx_later4,radar,ops,20,5,14.484529950474446,18.87599999999999,50.06839700662512,48.107925317263614,-4.3914700495255445,-1.389131954987815,-1.3367076200129522,0.05242433497486276,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
83,7Iron,A,tx_earlier4,radar,ops,20,5,20.912347279503347,18.87599999999999,50.06839700662512,48.107925317263614,2.0363472795033566,-1.7023646087231625,-1.6769202790412057,0.025444329681956868,0.1524,10.404948650719305,1.5709841628737065,2.4691407043011426,4.938281408602285,18.62202001539187,0.6976842000458159
84,7Iron,A,two8,radar,ops,12,3,9.497885787785444,16.949999999999992,54.53878959650236,52.80983073560512,-7.452114212214548,-1.5747607184304702,-1.2824616329694485,0.2922990854610217,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,two8_path_tdm,radar,ops,12,3,9.47935118175626,16.949999999999992,54.53878959650236,52.80983073560512,-7.470648818243733,-1.578797815046549,-1.271178412784302,0.30761940226224693,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,two8_path_tdm_neg,radar,ops,12,3,9.521456995505618,16.949999999999992,54.53878959650236,52.80983073560512,-7.428543004494374,-1.5705989569231107,-1.2927284676723376,0.27787048925077307,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,four3,radar,ops,12,3,12.469519354333338,16.949999999999992,54.53878959650236,52.80983073560512,-4.480480645666654,-1.3864533849689098,-1.351830763695946,0.034622621272963894,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,four3_path_tdm,radar,ops,12,3,12.707379840408516,16.949999999999992,54.53878959650236,52.80983073560512,-4.2426201595914765,-1.3965159465706642,-1.36390747891711,0.032608467653554296,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,four3_path_tdm_neg,radar,ops,12,3,12.220716748750808,16.949999999999992,54.53878959650236,52.80983073560512,-4.729283251249184,-1.3759600340576739,-1.338924274926584,0.03703575913108992,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,four4_path_tdm,radar,ops,12,3,16.104322837991052,16.949999999999992,54.53878959650236,52.80983073560512,-0.8456771620089398,-1.3041683306153369,-1.3030432705636217,0.0011250600517151987,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,four4_path_tdm_neg,radar,ops,12,3,16.10432283799153,16.949999999999992,54.53878959650236,52.80983073560512,-0.8456771620084638,-1.3041683306153364,-1.3030432705636228,0.0011250600517136444,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,tx_later4,radar,ops,12,3,18.95033889576869,16.949999999999992,54.53878959650236,52.80983073560512,2.0003388957686994,-1.4494570501029944,-1.4386140198112336,0.010843030291760813,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
84,7Iron,A,tx_earlier4,radar,ops,12,3,0.06770561725647561,16.949999999999992,54.53878959650236,52.80983073560512,-16.882294382743517,-1.6945531954445878,-1.503695156890511,0.1908580385540768,0.1524,10.404948650719305,1.5709841628737065,2.0684070619679806,4.136814123935961,15.57550984134723,0.7811093678297149
86,5Iron,A,two8,radar,ops,20,5,12.652865835298536,14.677,50.023693080726346,47.53024373748418,-2.0241341647014632,-1.1159868847517633,-1.0815100587924653,0.03447682595929802,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,two8_path_tdm,radar,ops,20,5,-4.025211366051331,14.677,50.023693080726346,47.53024373748418,-18.70221136605133,-1.1699645641269947,-1.0817647375421071,0.08819982658488756,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,two8_path_tdm_neg,radar,ops,20,5,12.653915984913857,14.677,50.023693080726346,47.53024373748418,-2.023084015086143,-1.1155240337172407,-1.0819027104525907,0.03362132326465006,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,four3,radar,ops,20,5,15.861608767548423,14.677,50.023693080726346,47.53024373748418,1.1846087675484238,-1.1753082406150832,-1.1700212870157631,0.005286953599320077,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,four3_path_tdm,radar,ops,20,5,-4.011730423643519,14.677,50.023693080726346,47.53024373748418,-18.68873042364352,-1.2488868685029018,-1.1749648307159437,0.07392203778695805,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,four3_path_tdm_neg,radar,ops,20,5,15.800758569716285,14.677,50.023693080726346,47.53024373748418,1.1237585697162853,-1.1705253465085859,-1.1665419591895165,0.003983387319069331,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,four4_path_tdm,radar,ops,20,5,12.891277352789256,14.677,50.023693080726346,47.53024373748418,-1.7857226472107435,-1.5729627252510465,-1.5577059068373775,0.015256818413668993,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,four4_path_tdm_neg,radar,ops,20,5,12.89127735278936,14.677,50.023693080726346,47.53024373748418,-1.7857226472106404,-1.5729627252510467,-1.5577059068373784,0.015256818413668327,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,tx_later4,radar,ops,20,5,15.432230340565035,14.677,50.023693080726346,47.53024373748418,0.7552303405650349,-1.700911094048348,-1.6962348598271038,0.004676234221244302,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
86,5Iron,A,tx_earlier4,radar,ops,20,5,7.7744400657553,14.677,50.023693080726346,47.53024373748418,-6.9025599342446995,-1.4397749127013515,-1.33916690892213,0.10060800377922141,0.1524,10.404948650719305,1.5709841628737065,1.830169880733401,3.660339761466802,13.772614440308676,0.8545019415926262
87,5Iron,A,two8,radar,ops,20,6,13.006663439215872,15.406999999999991,52.84004041234901,51.122749823040635,-2.400336560784119,-1.5173954436022132,-1.3994741415397691,0.11792130206244411,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,two8_path_tdm,radar,ops,20,6,13.018763142902554,15.406999999999991,52.84004041234901,51.122749823040635,-2.3882368570974375,-1.5227223932274698,-1.4057467016792684,0.11697569154820142,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,two8_path_tdm_neg,radar,ops,20,6,12.997869799719073,15.406999999999991,52.84004041234901,51.122749823040635,-2.4091302002809183,-1.512405684191405,-1.3938245079953175,0.11858117619608755,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,four3,radar,ops,20,6,14.257120252250582,15.406999999999991,52.84004041234901,51.122749823040635,-1.1498797477494094,-1.4689731192209503,-1.4591394348842759,0.00983368433667442,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,four3_path_tdm,radar,ops,20,6,14.26574665528415,15.406999999999991,52.84004041234901,51.122749823040635,-1.1412533447158406,-1.480005357256915,-1.4711882569567105,0.008817100300204439,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,four3_path_tdm_neg,radar,ops,20,6,14.272071732363385,15.406999999999991,52.84004041234901,51.122749823040635,-1.1349282676366066,-1.4588994949569252,-1.448475892357534,0.010423602599391124,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,four4_path_tdm,radar,ops,20,6,9.464833401215662,15.406999999999991,52.84004041234901,51.122749823040635,-5.942166598784329,-1.8108710019279481,-1.7199983938806007,0.09087260804734743,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,four4_path_tdm_neg,radar,ops,20,6,9.464833401215287,15.406999999999991,52.84004041234901,51.122749823040635,-5.942166598784704,-1.8108710019279481,-1.7199983938805985,0.09087260804734965,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,tx_later4,radar,ops,20,6,11.49422699572655,15.406999999999991,52.84004041234901,51.122749823040635,-3.9127730042734417,-1.9237153970235534,-1.8572377856843671,0.06647761133918628,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
87,5Iron,A,tx_earlier4,radar,ops,20,6,4.312775343164243,15.406999999999991,52.84004041234901,51.122749823040635,-11.094224656835749,-1.7367560954932353,-1.5954617557266217,0.14129433976661354,0.1524,10.404948650719305,1.5709841628737065,2.073984248967231,4.147968497934462,15.621778450791949,0.7994059066044559
88,5Iron,A,two8,radar,ops,24,6,0.3414601932175665,0.5110000000000001,44.07807093618961,43.00582860650462,-0.16953980678243363,-1.9254419051583034,-1.9254388621428042,3.04301549913788e-06,0.1524,10.404948650719305,1.5709841628737065,0.25544694724937145,0.5108938944987429,1.9179862205920113,2.145118679555189
88,5Iron,A,two8_path_tdm,radar,ops,24,6,-4.19249778192189,0.5110000000000001,44.07807093618961,43.00582860650462,-4.70349778192189,-1.9566987208864106,-1.92420707474711,0.032491646139300556,0.1524,10.404948650719305,1.5709841628737065,0.25544694724937145,0.5108938944987429,1.9179862205920113,2.145118679555189
88,5Iron,A,two8_path_tdm_neg,radar,ops,24,6,-2.6019111764617966,0.5110000000000001,44.07807093618961,43.00582860650462,-3.1129111764617967,-2.0019247694449263,-1.9265079325517267,0.07541683689319956,0.1524,10.404948650719305,1.5709841628737065,0.25544694724937145,0.5108938944987429,1.9179862205920113,2.145118679555189
88,5Iron,A,four3,radar,ops,24,6,0.5556759888884013,0.5110000000000001,44.07807093618961,43.00582860650462,0.044675988888401186,-1.6943768558011831,-1.694377238951403,-3.831502197737535e-07,0.1524,10.404948650719305,1.5709841628737065,0.25544694724937145,0.5108938944987429,1.9179862205920113,2.145118679555189
88,5Iron,A,four3_path_tdm,radar,ops,24,6,-4.178034063222668,0.5110000000000001,44.07807093618961,43.00582860650462,-4.689034063222668,-1.7469847316533753,-1.6941383743906648,0.052846357262710475,0.1524,10.404948650719305,1.5709841628737065,0.25544694724937145,0.5108938944987429,1.9179862205920113,2.145118679555189
88,5Iron,A,four3_path_tdm_neg,radar,ops,24,6,-2.6274884989076255,0.5110000000000001,44.07807093618961,43.00582860650462,-3.1384884989076256,-1.7939297948224044,-1.6945065137067845,0.09942328111561993,0.1524,10.404948650719305,1.5709841628737065,0.25544694724937145,0.5108938944987429,1.9179862205920113,2.145118679555189
