shot,club,block,model,window,center_source,tdm_residual,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
90,5Iron,A,four3,hann,peak,none,all,3.8,17,5,10.753521667301737,12.959999999999992,-2.2064783326982553,-0.9507391625863004,-0.9474842249545036,0.0032549376317968504,0.43096133800265496,0.21294422959826612,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
90,5Iron,A,four4,hann,peak,none,all,3.8,17,5,9.648701748818702,12.959999999999992,-3.31129825118129,-1.0977311275897086,-1.0922960973817808,0.0054350302079277935,0.5808698839054635,0.3329884597391418,54.04704641161587,50.56141437408992,0.1524,10.404948650719305
91,5Iron,A,direct1,hann,peak,none,all,3.8,18,5,6.40750544135818,9.892999999999994,-3.485494558641814,-0.7263546479777048,-0.6883888967558734,0.03796575122183132,nan,nan,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,two2,hann,peak,none,all,3.8,18,5,7.79599181233693,9.892999999999994,-2.0970081876630635,-0.7956555250710033,-0.7879577277130401,0.007697797357963276,nan,0.3363039564886574,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,four3,hann,peak,none,all,3.8,18,5,7.962906754604561,9.892999999999994,-1.9300932453954323,-0.8306421804817143,-0.8285834997562832,0.002058680725431139,0.40458164069388397,0.4333737048161267,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
91,5Iron,A,four4,hann,peak,none,all,3.8,18,5,7.46011593610373,9.892999999999994,-2.432884063896264,-1.027356184311574,-1.022951000943022,0.00440518336855189,0.6017933256582743,0.4788915186683987,47.20734574910368,46.19584787565755,0.1524,10.404948650719305
92,5Iron,A,direct1,hann,peak,none,all,3.8,19,5,3.9748476878772294,10.917999999999983,-6.943152312122754,-1.130146240696154,-0.9369896719396283,0.19315656875652565,nan,nan,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,two2,hann,peak,none,all,3.8,19,5,6.399830103809188,10.917999999999983,-4.518169896190796,-1.209567133447434,-1.1482007970267876,0.06136633642064648,nan,0.15490883903806923,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,four3,hann,peak,none,all,3.8,19,5,4.837116791658304,10.917999999999983,-6.080883208341679,-1.2500604997149634,-1.2160205896077505,0.034039910107212856,0.4361817936474483,0.4175206980096911,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
92,5Iron,A,four4,hann,peak,none,all,3.8,19,5,4.860681493948989,10.917999999999983,-6.057318506050994,-1.3962088038214793,-1.3674475051473147,0.028761298674164548,0.540906411856714,0.5065757120006742,48.10142426707913,46.135109857309985,0.1524,10.404948650719305
93,5Iron,A,direct1,hann,peak,none,all,3.8,20,5,-4.562589186040487,1.5239999999999743,-6.086589186040461,-1.7745876294420302,-1.360443347752346,0.4141442816896841,nan,nan,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,two2,hann,peak,none,all,3.8,20,5,-4.174401134544228,1.5239999999999743,-5.698401134544202,-1.9720659587967286,-1.8956386483746257,0.07642731042210293,nan,0.6936928145627044,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,four3,hann,peak,none,all,3.8,20,5,-3.9862144754323836,1.5239999999999743,-5.510214475432358,-1.9996257515756706,-1.9201103259892194,0.0795154255864512,0.8977832403954129,0.9220920027826214,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
93,5Iron,A,four4,hann,peak,none,all,3.8,20,5,-4.005403385711931,1.5239999999999743,-5.529403385711905,-2.051360430677729,-1.9804058013728905,0.07095462930483842,1.0083653284182574,1.0051334166449173,38.89241553193201,38.26469086258259,0.1524,10.404948650719305
94,5Iron,A,direct1,hann,peak,none,all,3.8,20,5,9.534052221759381,13.115999999999982,-3.5819477782406004,-0.974454316804492,-0.9388110701913288,0.035643246613163204,nan,nan,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
94,5Iron,A,two2,hann,peak,none,all,3.8,20,5,8.109882221980797,13.115999999999982,-5.006117778019185,-1.147718110473571,-1.078310383231534,0.06940772724203703,nan,0.3308378211510391,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
94,5Iron,A,four3,hann,peak,none,all,3.8,20,5,13.845130992979751,13.115999999999982,0.7291309929797691,-1.2560939699604756,-1.2552311606492783,0.0008628093111973101,0.3403923113475019,0.25533439394259627,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
94,5Iron,A,four4,hann,peak,none,all,3.8,20,5,9.103152563045482,13.115999999999982,-4.0128474369545,-1.475043338421775,-1.45310401324617,0.02193932517560504,0.5274348371140437,0.27993405058559,57.93628796480906,56.37819553311256,0.1524,10.404948650719305
95,5Iron,A,direct1,hann,peak,none,all,3.8,24,6,14.151364208841935,14.271999999999982,-0.12063579115804757,-0.9434401900800499,-0.9435845878005301,-0.00014439772048024935,nan,nan,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
95,5Iron,A,two2,hann,peak,none,all,3.8,24,6,13.534595482221597,14.271999999999982,-0.7374045177783852,-1.0126542639601799,-1.0105823352589611,0.0020719287012187504,nan,0.1741846151928657,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
95,5Iron,A,four3,hann,peak,none,all,3.8,24,6,13.484797614726451,14.271999999999982,-0.787202385273531,-1.113677599968816,-1.1120594574417575,0.001618142527058497,0.2652587857437177,0.1637252987453906,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
95,5Iron,A,four4,hann,peak,none,all,3.8,24,6,11.36588566865837,14.271999999999982,-2.9061143313416125,-1.3458495558925112,-1.3373087729594753,0.00854078293303595,0.3942532299702174,0.20567852236942819,51.2306990799932,48.76380628406203,0.1524,10.404948650719305
96,5Iron,A,direct1,hann,peak,none,all,3.8,16,4,11.546113795377776,14.196999999999997,-2.6508862046222212,-0.9475987218167098,-0.9028946229243148,0.04470409889239502,nan,nan,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,two2,hann,peak,none,all,3.8,16,4,10.152937995563702,14.196999999999997,-4.044062004436295,-1.0677630640968623,-0.9899761892816129,0.07778687481524937,nan,0.2932138375738824,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,four3,hann,peak,none,all,3.8,16,4,13.430416667420403,14.196999999999997,-0.7665833325795948,-1.1507810818694104,-1.1497166575828086,0.001064424286601806,0.2323627261852716,0.24344667795019523,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
96,5Iron,A,four4,hann,peak,none,all,3.8,16,4,8.776813121624421,14.196999999999997,-5.420186878375576,-1.404422510324592,-1.3721322700384193,0.03229024028617267,0.4722454132238255,0.21464330724052064,57.93628796480906,56.177827827840886,0.1524,10.404948650719305
97,5Iron,A,direct1,hann,peak,none,all,3.8,16,4,9.651272080066308,14.368000000000002,-4.716727919933694,-1.1091498812595393,-0.9716240066703024,0.13752587458923693,nan,nan,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,two2,hann,peak,none,all,3.8,16,4,8.990222002915417,14.368000000000002,-5.377777997084586,-1.2912686767395398,-1.1229170770712824,0.1683515996682574,nan,0.2578299562504094,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,four3,hann,peak,none,all,3.8,16,4,12.69815736088261,14.368000000000002,-1.6698426391173928,-1.3795949395687188,-1.3728779513977292,0.006716988170989646,0.30797445993124184,0.11917634003351499,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
97,5Iron,A,four4,hann,peak,none,all,3.8,16,4,10.193505354186197,14.368000000000002,-4.174494645813805,-1.5368114212115498,-1.5087644421201816,0.028046979091368218,0.3636597198307905,0.12257438479717855,56.95280159503608,55.24302226726476,0.1524,10.404948650719305
98,5Iron,A,direct1,hann,peak,none,all,3.8,17,5,12.21980504436406,14.74200000000001,-2.5221949556359498,-1.0763892291040917,-1.0457822335338522,0.030606995570239492,nan,nan,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,two2,hann,peak,none,all,3.8,17,5,11.62924880892081,14.74200000000001,-3.1127511910792,-1.1408392345213128,-1.0961251860813013,0.04471404844001148,nan,0.15695110338896126,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,four3,hann,peak,none,all,3.8,17,5,12.240041535492185,14.74200000000001,-2.5019584645078243,-1.2411873555004234,-1.2249645396195463,0.01622281588087704,0.2547791177949382,0.17476580064287822,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
98,5Iron,A,four4,hann,peak,none,all,3.8,17,5,11.609588363118187,14.74200000000001,-3.132411636881823,-1.372024858332227,-1.3517356709193185,0.020289187412908527,0.32571360096709023,0.14715638199097267,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
99,5Iron,A,direct1,hann,peak,none,all,3.8,19,5,10.15318904676097,14.71499999999999,-4.56181095323902,-1.0411818816964535,-0.9160198498651295,0.12516203183132402,nan,nan,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,two2,hann,peak,none,all,3.8,19,5,10.192567966680944,14.71499999999999,-4.5224320333190455,-1.1589032491063818,-1.033574092990764,0.1253291561156178,nan,0.28609867429159946,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,four3,hann,peak,none,all,3.8,19,5,13.15373639519294,14.71499999999999,-1.5612636048070492,-1.230241628683043,-1.2226265911269771,0.007615037556065962,0.20676855403168629,0.1738032669654116,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
99,5Iron,A,four4,hann,peak,none,all,3.8,19,5,11.394344648976958,14.71499999999999,-3.3206553510230314,-1.4164918551072023,-1.3994429255277374,0.01704892957946491,0.3156187903504702,0.13371568253925922,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
101,5Iron,A,direct1,hann,peak,none,all,3.8,16,4,12.881579840544246,14.392000000000003,-1.510420159455757,-0.9985286285967978,-0.9842900121589009,0.014238616437896923,nan,nan,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,two2,hann,peak,none,all,3.8,16,4,12.468247729988684,14.392000000000003,-1.9237522700113185,-1.0816123373915985,-1.0595046206103476,0.022107716781250897,nan,0.17144063613027982,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,four3,hann,peak,none,all,3.8,16,4,12.916208999980691,14.392000000000003,-1.4757910000193117,-1.2480866016876462,-1.2366186707051372,0.011467930982508978,0.24121218584926274,0.24074066695031232,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
101,5Iron,A,four4,hann,peak,none,all,3.8,16,4,11.537134125031246,14.392000000000003,-2.854865874968757,-1.5286110744035264,-1.5147908267684187,0.013820247635107696,0.3693171798423973,0.1607323744222957,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
104,Driver,A,direct1,hann,peak,none,all,3.8,19,5,14.692166940713125,17.990000000000002,-3.2978330592868765,-1.0185081430357947,-0.9449352027485988,0.07357294028719596,nan,nan,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,two2,hann,peak,none,all,3.8,19,5,13.943801556717183,17.990000000000002,-4.046198443282819,-1.0788370133416725,-0.9944691177642637,0.08436789557740876,nan,0.17672443944920546,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,four3,hann,peak,none,all,3.8,19,5,15.760774909964741,17.990000000000002,-2.2292250900352606,-1.1833363314381473,-1.167280651439676,0.01605567999847124,0.24421307951085286,0.14595046936806838,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
104,Driver,A,four4,hann,peak,none,all,3.8,19,5,16.520868295999183,17.990000000000002,-1.4691317040008194,-1.3262586325139154,-1.3193422023861587,0.0069164301277566675,0.28774378594807615,0.11250672501907082,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
105,Driver,A,direct1,hann,peak,none,all,3.8,20,5,1.7262990053817875,5.857999999999973,-4.1317009946181855,-1.1203454583676962,-1.0383123815675774,0.08203307680011873,nan,nan,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,two2,hann,peak,none,all,3.8,20,5,2.956337968498264,5.857999999999973,-2.901662031501709,-1.276650119799198,-1.259810853776764,0.016839266022433907,nan,0.30504080896141894,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,four3,hann,peak,none,all,3.8,20,5,3.102255151595053,5.857999999999973,-2.75574484840492,-1.299462667156686,-1.2918564811782125,0.007606185978473512,0.4184749804132124,0.5363381516965531,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
105,Driver,A,four4,hann,peak,none,all,3.8,20,5,3.705266876526263,5.857999999999973,-2.15273312347371,-1.4772323843928306,-1.4725764531905337,0.0046559312022969035,0.5364343907267379,0.36818354925095226,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
112,Driver,A,direct1,hann,peak,none,all,3.8,12,3,9.599265245222462,10.008999999999974,-0.40973475477751187,-1.0670789765624609,-1.066465663722947,0.0006133128395138243,nan,nan,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,two2,hann,peak,none,all,3.8,12,3,9.153374752084266,10.008999999999974,-0.8556252479157074,-1.1345007387171726,-1.1330365171838293,0.0014642215333433573,nan,0.23457050026376441,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,four3,hann,peak,none,all,3.8,12,3,13.670595142376383,10.008999999999974,3.6615951423764095,-1.220656879442186,-1.2082336207235256,0.012423258718660346,0.329716948975926,0.2104261117570168,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
112,Driver,A,four4,hann,peak,none,all,3.8,12,3,11.261364354577163,10.008999999999974,1.252364354577189,-1.2875752899208601,-1.2866933019651576,0.0008819879557024901,0.39729759839026224,0.209723135222977,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
113,Driver,A,direct1,hann,peak,none,all,3.8,15,4,9.052895786633355,13.960999999999997,-4.9081042133666415,-1.494944344443486,-1.2821272487976085,0.21281709564587747,nan,nan,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,two2,hann,peak,none,all,3.8,15,4,9.75310399732452,13.960999999999997,-4.2078960026754775,-1.6215920629842133,-1.448235627623757,0.17335643536045642,nan,0.19187674616085912,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,four3,hann,peak,none,all,3.8,15,4,10.910493341982747,13.960999999999997,-3.05050665801725,-1.6951361324527325,-1.6520309976058851,0.043105134846847415,0.16414092183997517,0.17119532094552406,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
113,Driver,A,four4,hann,peak,none,all,3.8,15,4,10.36939663214436,13.960999999999997,-3.5916033678556367,-1.8866883667140788,-1.8446651278429256,0.04202323887115322,0.18344367049388338,0.12414139994048426,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
114,Driver,A,direct1,hann,peak,none,all,3.8,18,5,12.947105123718982,14.620999999999993,-1.673894876281011,-1.100060833479073,-1.0851683682248805,0.01489246525419241,nan,nan,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,two2,hann,peak,none,all,3.8,18,5,12.727441579476961,14.620999999999993,-1.893558420523032,-1.139480823329185,-1.1218862668557894,0.017594556473395695,nan,0.14276150363275472,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,four3,hann,peak,none,all,3.8,18,5,12.73113244840136,14.620999999999993,-1.889867551598634,-1.257329793458156,-1.2501604730135547,0.007169320444601279,0.18632030925309573,0.12242327478601531,68.754638032312,66.41769366658134,0.1524,10.404948650719305
114,Driver,A,four4,hann,peak,none,all,3.8,18,5,12.466685289676228,14.620999999999993,-2.1543147103237654,-1.4292598918954398,-1.4209461558604828,0.008313736034956998,0.2900514095679537,0.12146610851033707,68.754638032312,66.41769366658134,0.1524,10.404948650719305
115,SandWedge,A,direct1,hann,peak,none,all,3.8,28,7,28.876398738449506,31.661999999999985,-2.785601261550479,-1.0400227323971667,-0.9828094598012541,0.05721327259591258,nan,nan,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,two2,hann,peak,none,all,3.8,28,7,28.55742210541256,31.661999999999985,-3.1045778945874254,-1.0932508091900868,-1.0217576630307588,0.071493146159328,nan,0.16347802178771847,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,four3,hann,peak,none,all,3.8,28,7,27.561336635093298,31.661999999999985,-4.100663364906687,-1.2708156783533748,-1.1702794258394398,0.10053625251393505,0.2778159967595812,0.13753998571467302,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
115,SandWedge,A,four4,hann,peak,none,all,3.8,28,7,28.197524242997243,31.661999999999985,-3.4644757570027416,-1.3405348565097481,-1.2565003508517705,0.08403450565797765,0.3250268546686522,0.12340733214796387,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
116,SandWedge,A,direct1,hann,peak,none,all,3.8,21,6,27.60231079225716,29.217000000000002,-1.6146892077428419,-0.8243058228327405,-0.8138170715779087,0.01048875125483173,nan,nan,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,two2,hann,peak,none,all,3.8,21,6,26.886926167048244,29.217000000000002,-2.330073832951758,-0.8959838822739185,-0.8736920740012079,0.0222918082727106,nan,0.20384699826483846,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,four3,hann,peak,none,all,3.8,21,6,25.573705960619705,29.217000000000002,-3.6432940393802973,-1.0611093154206368,-1.030232214393345,0.03087710102729191,0.33710489282088235,0.14382225755270428,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
116,SandWedge,A,four4,hann,peak,none,all,3.8,21,6,25.640742856252256,29.217000000000002,-3.576257143747746,-1.1668858612589459,-1.1381497596559405,0.028736101603005437,0.3802945449506317,0.1952712777213502,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
117,SandWedge,A,direct1,hann,peak,none,all,3.8,20,5,24.65147585181627,30.729999999999986,-6.078524148183718,-1.31926231164718,-1.0746497151154097,0.24461259653177025,nan,nan,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,two2,hann,peak,none,all,3.8,20,5,24.95622706999397,30.729999999999986,-5.7737729300060145,-1.3850775657675656,-1.1245694338775052,0.2605081318900604,nan,0.12517808445596812,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,four3,hann,peak,none,all,3.8,20,5,25.109825398745553,30.729999999999986,-5.620174601254433,-1.5266269661792033,-1.3013601525379777,0.2252668136412257,0.14207066983450203,0.1376547713017681,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
117,SandWedge,A,four4,hann,peak,none,all,3.8,20,5,25.501943408259464,30.729999999999986,-5.228056591740522,-1.6092560036486119,-1.40197401495744,0.20728198869117187,0.19478987112801088,0.10052992168455055,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
118,SandWedge,A,direct1,hann,peak,none,all,3.8,28,7,28.205713080977812,33.168000000000006,-4.962286919022194,-0.936484853232072,-0.7958478861062729,0.1406369671257991,nan,nan,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,two2,hann,peak,none,all,3.8,28,7,28.024066024803812,33.168000000000006,-5.1439339751961946,-1.0213084671563704,-0.8479350155954328,0.17337345156093753,nan,0.200437655924587,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,four3,hann,peak,none,all,3.8,28,7,27.55966190245807,33.168000000000006,-5.608338097541935,-1.087525134431402,-0.9124916562752904,0.1750334781561117,0.16271985693873514,0.16030461786432976,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
118,SandWedge,A,four4,hann,peak,none,all,3.8,28,7,27.840660699557223,33.168000000000006,-5.327339300442784,-1.1946736344053959,-1.031147652722874,0.16352598168252186,0.27425204501590783,0.13876685551246004,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
119,SandWedge,A,direct1,hann,peak,none,all,3.8,24,6,23.242586000280276,26.353999999999992,-3.1114139997197157,-0.9437307885064675,-0.8964257579547187,0.04730503055174884,nan,nan,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,two2,hann,peak,none,all,3.8,24,6,23.46060136477164,26.353999999999992,-2.893398635228351,-0.9904865324888212,-0.9410160043087953,0.04947052818002595,nan,0.14022517071724783,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,four3,hann,peak,none,all,3.8,24,6,22.451640775450624,26.353999999999992,-3.902359224549368,-1.2777550715771118,-1.2133451753433353,0.06440989623377646,0.26949422153456004,0.14586907078825886,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
119,SandWedge,A,four4,hann,peak,none,all,3.8,24,6,21.536836797487425,26.353999999999992,-4.8171632025125675,-1.3521024965420378,-1.275827905175053,0.07627459136698489,0.3250328286597408,0.12438267452681873,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
120,SandWedge,A,direct1,hann,peak,none,all,3.8,28,7,24.261292726369092,27.744999999999997,-3.4837072736309054,-1.1574200150863765,-1.057677310574053,0.09974270451232359,nan,nan,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,two2,hann,peak,none,all,3.8,28,7,24.06300580276665,27.744999999999997,-3.6819941972333474,-1.2077146792956879,-1.0981848788878652,0.10952980040782268,nan,0.14927090722622288,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,four3,hann,peak,none,all,3.8,28,7,23.176359586488562,27.744999999999997,-4.568640413511435,-1.3853779327222389,-1.2437449426486593,0.14163299007357955,0.21529691449469174,0.1318556893299716,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
120,SandWedge,A,four4,hann,peak,none,all,3.8,28,7,23.453066358624238,27.744999999999997,-4.29193364137576,-1.4935594267979035,-1.360986463930045,0.13257296286785847,0.2737279449090883,0.11853120408951737,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
121,SandWedge,A,direct1,hann,peak,none,all,3.8,24,6,20.249401375935463,24.805000000000007,-4.555598624064544,-1.1579669390028553,-1.0314182573930675,0.12654868160978783,nan,nan,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,two2,hann,peak,none,all,3.8,24,6,20.02130996865576,24.805000000000007,-4.783690031344246,-1.2215651432839,-1.0741240096509257,0.1474411336329744,nan,0.15014763699758382,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,four3,hann,peak,none,all,3.8,24,6,21.593968641007283,24.805000000000007,-3.2110313589927237,-1.4267504665695576,-1.3587423854847678,0.06800808108478984,0.20503929848996166,0.11578763483842466,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
121,SandWedge,A,four4,hann,peak,none,all,3.8,24,6,21.42701608051711,24.805000000000007,-3.3779839194828973,-1.4933470930666324,-1.4215673461935772,0.07177974687305522,0.26972229670382275,0.10130837088898624,30.890412796051745,29.415892449724353,0.1524,10.404948650719305
122,SandWedge,A,direct1,hann,peak,none,all,3.8,24,6,26.406145286489714,31.036999999999985,-4.630854713510271,-1.1214117020669523,-1.0041907653907187,0.11722093667623357,nan,nan,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,two2,hann,peak,none,all,3.8,24,6,26.180711662359325,31.036999999999985,-4.85628833764066,-1.2116697453242948,-1.0708301907586433,0.14083955456565156,nan,0.1760363244277575,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,four3,hann,peak,none,all,3.8,24,6,25.66955078883973,31.036999999999985,-5.367449211160256,-1.5184587632612265,-1.3470991167048663,0.17135964655636027,0.27426014958252426,0.14903578872361187,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
122,SandWedge,A,four4,hann,peak,none,all,3.8,24,6,26.308451149856847,31.036999999999985,-4.728548850143138,-1.6057875453184485,-1.4432374383590043,0.16255010695944416,0.26257303991789527,0.132873008578149,31.069228499646837,27.266565734039325,0.1524,10.404948650719305
123,SandWedge,A,direct1,hann,peak,none,all,3.8,29,8,26.01657404035235,29.30099999999999,-3.284425959647642,-1.1135778019734635,-1.020409078526471,0.09316872344699245,nan,nan,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,two2,hann,peak,none,all,3.8,29,8,25.70693128404526,29.30099999999999,-3.59406871595473,-1.1871182202105115,-1.0670966985490584,0.12002152166145308,nan,0.16228965087674985,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,four3,hann,peak,none,all,3.8,29,8,25.39385651903762,29.30099999999999,-3.9071434809623717,-1.3390402199314895,-1.2064079660588298,0.13263225387265964,0.1608486526809784,0.14516597490681057,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
123,SandWedge,A,four4,hann,peak,none,all,3.8,29,8,25.624784805149137,29.30099999999999,-3.6762151948508546,-1.4182262994620176,-1.298174068501921,0.12005223096009665,0.24981884715849603,0.11147425301310822,36.567811385195846,33.55577069682823,0.1524,10.404948650719305
124,SandWedge,A,direct1,hann,peak,none,all,3.8,24,6,23.48889980226441,28.975,-5.486100197735592,-1.0515250665195646,-0.9050833484211589,0.14644171809840567,nan,nan,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,two2,hann,peak,none,all,3.8,24,6,23.11385440736481,28.975,-5.861145592635193,-1.1289708287826397,-0.9669589511997619,0.16201187758287772,nan,0.17538227809867618,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,four3,hann,peak,none,all,3.8,24,6,23.514786571219982,28.975,-5.460213428780019,-1.376245578546034,-1.1828895880624113,0.19335599048362262,0.215828497187846,0.13656128754451557,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
124,SandWedge,A,four4,hann,peak,none,all,3.8,24,6,24.29916366898221,28.975,-4.675836331017791,-1.4557226738594597,-1.2951531774508132,0.1605694964086466,0.2895576997570005,0.14451522076612433,37.64070560676638,33.66567501422932,0.1524,10.404948650719305
131,9Iron (relabeled),B,direct1,hann,peak,none,all,3.8,18,5,20.031245087843445,20.895000000000007,-0.863754912156562,-0.5618396379134231,-0.5588834349337615,0.002956202979661593,nan,nan,49.263726340447214,47.40927947969549,0.5715,6.6
131,9Iron (relabeled),B,two2,hann,peak,none,all,3.8,18,5,20.057773542126753,20.895000000000007,-0.8372264578732533,-0.5915647988647856,-0.5868798419089984,0.0046849569557871895,nan,0.13744985712068283,49.263726340447214,47.40927947969549,0.5715,6.6
131,9Iron (relabeled),B,four3,hann,peak,none,all,3.8,18,5,20.414739188318286,20.895000000000007,-0.4802608116817204,-0.6379372538830013,-0.6355239049112933,0.0024133489717079737,0.22987183418737622,0.12214548354032977,49.263726340447214,47.40927947969549,0.5715,6.6
131,9Iron (relabeled),B,four4,hann,peak,none,all,3.8,18,5,20.186662421452613,20.895000000000007,-0.7083375785473933,-0.7543186375371314,-0.7502991489095676,0.004019488627563739,0.2580960532157628,0.14372110307263014,49.263726340447214,47.40927947969549,0.5715,6.6
132,9Iron (relabeled),B,direct1,hann,peak,none,all,3.8,20,6,17.667530799933967,18.08299999999998,-0.4154692000660134,-0.50498828776237,-0.50453686418314,0.00045142357923000365,nan,nan,41.440539308162045,41.26240080570217,0.5715,6.6
132,9Iron (relabeled),B,two2,hann,peak,none,all,3.8,20,6,16.686899358603302,18.08299999999998,-1.3961006413966786,-0.5871122719958778,-0.580779896428559,0.006332375567318804,nan,0.3293078051453966,41.440539308162045,41.26240080570217,0.5715,6.6
132,9Iron (relabeled),B,four3,hann,peak,none,all,3.8,20,6,17.815166824282564,18.08299999999998,-0.26783317571741705,-0.7052205534663077,-0.7050386561344505,0.00018189733185725032,0.25200768324843464,0.30401798909152244,41.440539308162045,41.26240080570217,0.5715,6.6
